期間,20220312,20220331
のぞみ187,down,◆,3月18・21・25・27日運転
のぞみ425,down,◆,3月13日運転
のぞみ427,down,◆,3月18・21～25・28～31日運転
のぞみ429,down,◆,3月13・18・21・25・27日運転
のぞみ189,down,◆,3月18日運転
のぞみ431,down,◆,3月13・21～25・27～31日運転
のぞみ433,down,◆,3月18・25日運転
のぞみ251,down,◆,土曜運休・但し、3月19・26日は運転
のぞみ435,down,◆,3月13・18・21・25・27日運転
のぞみ191,down,◆,3月18日運転
のぞみ437,down,◆,3月21・25日運転
のぞみ439,down,◆,3月13・18・20～25・27～31日運転
のぞみ441,down,◆,3月18・21・25日運転
のぞみ255,down,☆,N700S車両で運転
のぞみ443,down,◆,3月18・21・25日運転
のぞみ445,down,◆,3月13・18・21・25・27・31日運転
のぞみ447,down,◆,3月18・25日運転
のぞみ449,down,◆,3月13・18～31日運転
こだま805,down,◆,休日運休
のぞみ451,down,◆,3月13・18・21・25日運転
のぞみ453,down,◆,3月18日運転
のぞみ455,down,◆,3月13・18・21～25・27～31日運転
のぞみ457,down,◆,3月18・25日運転
のぞみ459,down,◆,3月13・18・21・25・27日運転
のぞみ461,down,◆,3月18日運転
のぞみ465,down,◆,3月12・13・18～31日運転
のぞみ467,down,◆,3月13・18・20～25・27～31日運転
のぞみ469,down,◆,3月13・18・21・25・27日運転
のぞみ261,down,☆,N700S車両で運転
のぞみ471,down,◆,3月13・20・21・27・31日運転
のぞみ473,down,◆,3月12・13・18～31日運転
のぞみ71,down,◆,3月13・25日運転
こだま802,up,◆,土曜・休日運休
こだま806,up,◆,土曜・休日運休
こだま810,up,◆,土曜・休日運休
のぞみ70,up,◆,3月12・14・22～24・26・28日運転
こだま816,up,◆,土曜・休日運休
こだま818,up,◆,土曜・休日運休
のぞみ204,up,☆,N700S車両で運転
のぞみ270,up,◆,3月12・18・19・22～26・29・30日運転
のぞみ272,up,◆,3月19・22～24・26・28～30日運転
のぞみ274,up,◆,3月12・15～20・22～31日運転
のぞみ276,up,◆,3月12・18・19・22～26・28～30日運転
のぞみ208,up,◆,休日運休・但し、3月20・21・27日は運転
のぞみ282,up,◆,3月12・18・19・22～26・28～31日運転
のぞみ284,up,◆,3月19日運転
のぞみ286,up,◆,3月12・19・26・28～30日運転
のぞみ210,up,☆,N700S車両で運転
のぞみ212,up,◆,休日運休・但し、3月20・21・27日は運転
のぞみ288,up,◆,3月12・18・19・22～26・28～31日運転
のぞみ290,up,◆,3月18・19・22～26・28～31日運転
のぞみ292,up,◆,3月19日運転
のぞみ214,up,◆,休日運休・但し、3月20・27日は運転
のぞみ120,up,◆,3月19日運転
のぞみ296,up,◆,3月26日運転
のぞみ298,up,◆,3月12・18・19・22～26・28～31日運転
のぞみ216,up,◆,休日運休・但し、3月13・20・21・27日は運転
のぞみ300,up,◆,3月19・25・26日運転
のぞみ302,up,◆,3月19日運転
のぞみ304,up,◆,3月12・18・19・22～26・28～31日運転
のぞみ124,up,◆,3月19・26日運転
のぞみ218,up,◆,休日と3月19・26日は運休・但し、3月20・21・27日は運転
のぞみ306,up,◆,3月19・26日運転
のぞみ308,up,◆,3月19・26日運転
のぞみ310,up,◆,3月12・19・25・26・28～31日運転
のぞみ312,up,◆,3月19日運転
のぞみ126,up,◆,3月19・26日運転
のぞみ318,up,◆,3月12・18・19・22～31日運転
のぞみ320,up,◆,3月19・26日運転
のぞみ220,up,◆,休日運休・但し、3月20・21・27日は運転
のぞみ128,up,◆,3月12・18～20・25～27日運転
のぞみ322,up,◆,3月13・21～24・28～31日運転
のぞみ326,up,◆,3月12・21・25・27・31日運転
のぞみ222,up,◆,3月19日は運休
のぞみ130,up,◆,3月19日運転
のぞみ328,up,◆,3月19・26日運転
のぞみ132,up,◆,3月19・26日運転
のぞみ332,up,◆,3月12・18・19・21・25～31日運転
ひかり648,up,☆,N700S車両で運転
のぞみ336,up,◆,3月19日運転
のぞみ134,up,◆,3月19・26日運転
のぞみ338,up,◆,3月12・13・18・20～25・27～31日運転
のぞみ342,up,◆,3月21・26・27・31日運転
こだま724,up,☆,N700S車両で運転
のぞみ344,up,◆,3月21日運転
のぞみ138,up,◆,3月19日運転
のぞみ348,up,◆,3月18・19・21・25～31日運転
のぞみ140,up,◆,3月19日運転
のぞみ354,up,◆,3月12・13・18・20～31日運転
のぞみ356,up,◆,3月21日運転
のぞみ358,up,◆,3月21・25・27・31日運転
のぞみ226,up,◆,3月19日は運休
のぞみ142,up,◆,3月19日運転
のぞみ360,up,◆,3月21・31日運転
のぞみ364,up,◆,3月13・18・19・21・25～31日運転
のぞみ366,up,◆,3月21日運転
のぞみ368,up,◆,3月21日運転
のぞみ146,up,◆,3月19・21日運転
のぞみ372,up,◆,3月18・20～31日運転
のぞみ374,up,◆,3月13・18・21・25・27～31日運転
のぞみ228,up,◆,3月19日は運休
のぞみ148,up,◆,3月19日運転
のぞみ376,up,◆,3月13・21・25・27・31日運転
のぞみ378,up,◆,3月21日運転
のぞみ380,up,◆,3月12・13・18・19・21～31日運転
のぞみ382,up,◆,3月13・21日運転
のぞみ384,up,◆,3月21・27・31日運転
のぞみ152,up,◆,3月19・21日運転
のぞみ386,up,◆,3月25・27日運転
のぞみ388,up,◆,3月12・13・18・20～31日運転
のぞみ390,up,◆,3月13・18・20～31日運転
のぞみ230,up,◆,3月21日は運休
のぞみ154,up,◆,3月21日運転
のぞみ392,up,◆,3月13・18・21・25・27～31日運転
のぞみ156,up,◆,3月19・21日運転
のぞみ394,up,◆,3月13日運転
のぞみ396,up,◆,3月18・21・25・27～31日運転
のぞみ398,up,◆,3月21日運転
のぞみ158,up,◆,3月21日運転
のぞみ400,up,◆,3月25・27日運転
のぞみ402,up,◆,3月13・18～25・27～31日運転
のぞみ404,up,◆,3月13・18・21・25・27～31日運転
のぞみ234,up,◆,3月21・27日は運休
のぞみ160,up,◆,3月21・27日運転
のぞみ406,up,◆,3月13・18・21・25・27～30日運転
のぞみ162,up,◆,3月21日運転
のぞみ408,up,◆,3月13・27日運転
のぞみ236,up,☆,N700S車両で運転
のぞみ410,up,◆,3月13・18～31日運転
のぞみ412,up,◆,3月21日運転
のぞみ164,up,◆,3月21日運転
のぞみ414,up,◆,3月13・18・22～25・27～31日運転
のぞみ238,up,◆,土曜運休・但し、3月19・26日は運転
のぞみ416,up,◆,3月13・18・21・25・27～30日運転
のぞみ240,up,◆,3月13・18～21・25・27日は運休
のぞみ166,up,◆,3月13・18・19・20・21・25・27日運転
のぞみ418,up,◆,3月18・21・25・27日運転
のぞみ168,up,◆,3月21日運転
のぞみ420,up,◆,3月18・25日運転
のぞみ422,up,◆,3月13・18・20～25・27～31日運転
のぞみ424,up,◆,3月21・27日運転
のぞみ426,up,◆,3月18・21・25・27日運転
のぞみ428,up,◆,3月13・18・21・25・27日運転
こだま748,up,☆,N700S車両で運転
のぞみ170,up,◆,3月13・18・19・21・25・27日運転
のぞみ244,up,◆,土曜と3月13・18・19・21・25・27日は運休・但し、3月26日は運転
のぞみ430,up,◆,3月13・18・20～25・27～31日運転
のぞみ172,up,◆,3月21日運転
のぞみ432,up,◆,3月18日運転
のぞみ246,up,☆,N700S車両で運転
のぞみ434,up,◆,3月18・21・25日運転
のぞみ436,up,◆,3月13・18・21～25・27～31日運転
のぞみ438,up,◆,3月13・18・20～25・27～31日運転
のぞみ440,up,◆,3月18・21・25日運転
のぞみ248,up,◆,3月13・18・20・22～24・26・28～31日運転
のぞみ174,up,◆,3月19・21・25・27日運転
のぞみ442,up,◆,3月13・18・21・25・27日運転
のぞみ176,up,◆,3月18・21日運転
のぞみ446,up,◆,3月13・18・20・21・25・27・31日運転
のぞみ448,up,◆,3月18・21・25日運転
のぞみ178,up,◆,3月18・19・21・25・27日運転
のぞみ250,up,◆,土曜と3月18・19・21・25・27日は運休・但し、3月12・26日は運転
のぞみ450,up,◆,3月18・21・25日運転
のぞみ452,up,◆,3月13・18・20・21・25・27日運転
こだま754,up,☆,N700S車両で運転
のぞみ454,up,◆,3月12・13・19～24・26～31日運転
のぞみ180,up,◆,3月18・21日運転
のぞみ456,up,◆,3月25・27日運転
のぞみ182,up,◆,3月13・18・20・21・25・27日運転
のぞみ254,up,◆,3月12・13・18～31日運転
のぞみ460,up,◆,3月18・21・25日運転
のぞみ462,up,◆,3月13・18・20～24・26～31日運転
のぞみ464,up,◆,3月13・18～31日運転
ひかり668,up,☆,N700S車両で運転
のぞみ466,up,◆,3月13・18・20・21・25・27日運転
のぞみ184,up,◆,3月18・21日運転
のぞみ468,up,◆,3月12・13・19・20・22～31日運転
のぞみ186,up,◆,3月18・21日運転
のぞみ470,up,◆,3月13・20・25・27日運転
