期間,20230401,20230507
のぞみ437,down,◆,5月2日運転
のぞみ439,down,◆,4月2・[5]・[6]・7・[9]・14・[16]・21・[23]・28・[30]日・5月2・5・[6]・7日運転
のぞみ249,down,◆,4月2・7・9・14・16・21・28日、5月2・5～7日は運休
のぞみ193,down,◆,4月2・7・9・14・16・21・28日・5月2・5～7日運転
のぞみ441,down,◆,4月2・[3]・4～7・9・[13]・14・16・[19]・[20]・21・23・[26]・27・28・30日・5月2・5～7日運転
のぞみ443,down,◆,4月7・14・21・28日・5月2・7日運転
のぞみ251,down,◆,土曜と4月28日、5月2日は運休
のぞみ195,down,◆,4月28日・5月2日運転
のぞみ445,down,◆,4月7・[14]・[21]・28日・5月2日運転
のぞみ197,down,◆,4月[28]日・5月2・[5]・[6]・[7]日運転
のぞみ447,down,◆,4月[7]日・5月3日運転
のぞみ449,down,◆,4月[2]・[5]・[6]・7・[9]・14・16・21・[23]・28・[30]日・5月2・6・7日運転
のぞみ59,down,☆,N700S車両で運転
のぞみ451,down,◆,4月[28]日・5月[2]日運転
のぞみ453,down,◆,4月7・[14]・[21]・28日・5月2・[7]日運転
のぞみ455,down,◆,4月[2]・7・[9]・14・16・21・23・28・[30]日・5月2・7日運転
のぞみ457,down,◆,4月7・14・28日・5月2日運転
のぞみ459,down,◆,4月2・[3]・4～7・9・13・14・16・[19]・20・21・23・26～28・30日・5月2・4～7日運転
ひかり661,down,☆,N700S車両で運転
こだま805,down,◆,休日運休
のぞみ461,down,◆,4月[7]・[28]日・5月2日運転
のぞみ257,down,☆,N700S車両で運転
のぞみ463,down,◆,4月[28]日・5月2日運転
のぞみ465,down,◆,4月2・[5]・[6]・7・9・14・16・21・23・28・30日・5月2・[5]・[6]・7日運転
のぞみ467,down,◆,4月2・7・9・[14]・16・21・23・28・[30]日・5月2・[5]・[6]・7日運転
ひかり663,down,☆,N700S車両で運転
のぞみ469,down,◆,4月[2]・[7]・[16]・[23]・28日・5月2・[7]日運転
のぞみ471,down,◆,4月[7]日・5月2日運転
ひかり665,down,◆,4月2・7・9・14・16・21・23・28・30日・5月2・4～7日運転
のぞみ473,down,◆,5月2日運転
のぞみ475,down,◆,4月2・[3]・[4]・5～7・9・14・16・[20]・21・23・27・28・30日・5月2・4～7日運転
のぞみ477,down,◆,4月[2]・7・[9]・[14]・16・[21]・23・28・30日・5月2・7日運転
こだま807,down,☆,N700S車両で運転
のぞみ479,down,◆,4月[9]・[16]・[23]日・5月2日運転
のぞみ481,down,◆,4月[2]・[9]・[14]・16・23・[28]・[30]日・5月2・4・[5]・[6]・7日運転
のぞみ483,down,◆,4月1～7・9・13・[14]・16・18～20・[21]・22・23・27・28・30日・5月2・[3]・4～7日運転
ひかり667,down,☆,N700S車両で運転
のぞみ499,down,◆,4月2・7・9・14・16・21・23・28・30日・5月2・6・7日運転
ひかり669,down,☆,N700S車両で運転
こだま802,up,◆☆,土曜・休日運休　N700S車両で運転
こだま804,up,☆,N700S車両で運転
こだま806,up,◆☆,土曜・休日運休　N700S車両で運転
こだま810,up,◆,土曜・休日運休
のぞみ498,up,◆,4月1・3・8・10・15・17・22・24・29日・5月1・3・4日運転
こだま816,up,◆,土曜・休日運休
こだま818,up,◆☆,土曜・休日運休　N700S車両で運転
のぞみ280,up,◆,5月3日運転
のぞみ204,up,◆,休日運休・但し、5月[3]日は運転
のぞみ282,up,◆,4月[29]日・5月[3]日運転
のぞみ284,up,◆,5月[3]日運転
のぞみ286,up,◆,4月[22]・29日・5月3日運転
のぞみ288,up,◆,4月[29]日・5月3日運転
のぞみ290,up,◆,4月1・[3]・[4]・[5]・6～8・10・13・[14]・15・17～22・24・25・[26]・27～29日・5月1・3・4・[7]日運転
のぞみ292,up,◆,5月3日運転
のぞみ208,up,◆,休日運休・但し、5月3・4・[5]・7日は運転
ひかり638,up,☆,N700S車両で運転
のぞみ294,up,◆,4月1・5・[6]・8・11・12・[15]・[19]・[20]・[21]・22・27・29日・5月3日運転
のぞみ296,up,◆,5月[3]日運転
のぞみ74,up,☆,N700S車両で運転
のぞみ298,up,◆,4月[29]日・5月3日運転
のぞみ212,up,◆,休日運休・但し、5月3・4・[5]・7日は運転
こだま824,up,◆,4月1・8・15・22・29日・5月3～6日運転
のぞみ300,up,◆,5月[3]日運転
のぞみ302,up,◆,4月1・[5]・6・8・[13]・15・[19]・[20]・[21]・22・27・29日・5月3・4・[7]日運転
のぞみ214,up,◆,休日運休・但し、4月[2]・[16]・23・[30]日・5月3～5・7日は運転
のぞみ304,up,◆,5月[3]日運転
のぞみ306,up,◆,4月1・[8]・[15]・[20]・[22]日運転
のぞみ110,up,◆,4月29日・5月3日運転
のぞみ308,up,◆,4月[1]・[22]・29日・5月3日運転
のぞみ310,up,◆,4月1・[8]・[15]・22・29日・5月3・7日運転
のぞみ216,up,◆,4月1・[6]・8・15・[19]・[20]・[21]・22・26・29日・5月3・4・[5]・6・7日運転
のぞみ312,up,◆,4月[1]・[22]・29日・5月3・7日運転
のぞみ314,up,◆,4月1・[3]・[4]・5・6・8・10～15・17～22・24・25・27・29・30日・5月1・3～7日運転
のぞみ4,up,☆,N700S車両で運転
のぞみ316,up,◆,4月7・28日・5月[3]日運転
のぞみ218,up,◆,休日と4月1・29日、5月3・4日は運休・但し、4月2・[16]・23・[30]日・5月5・7日は運転
のぞみ114,up,◆,4月1・29日・5月3・4日運転
ひかり644,up,☆,N700S車両で運転
のぞみ318,up,◆,4月[1]・[29]日・5月3・[7]日運転
のぞみ84,up,◆,4月1～30日、5月1～7日は運休
のぞみ84,up,◆,4月1～30日・5月1～7日運転
のぞみ320,up,◆,5月[3]日運転
のぞみ322,up,◆,4月[1]・[22]・[29]日・5月3・6・7日運転
ひかり670,up,◆,4月1～30日、5月1～7日は運休
ひかり502,up,◆,4月1～30日・5月1～7日運転
のぞみ324,up,◆,5月[3]・[7]日運転
のぞみ326,up,◆,4月1・[6]・8・15・22・29日・5月3・4・[5]・6・7日運転
のぞみ328,up,◆,5月[3]日運転
のぞみ220,up,◆,休日と4月8・15・22・29・30日、5月3日は運休・但し、4月[2]日・5月4・5・7日は運転
のぞみ116,up,◆,4月8・15・22・29・30日・5月3日運転
ひかり646,up,☆,N700S車両で運転
のぞみ330,up,◆,4月1・[8]・[15]・[22]・29日・5月3・[6]・7日運転
のぞみ332,up,◆,5月3・7日運転
のぞみ10,up,☆,N700S車両で運転
のぞみ334,up,◆,5月3・6・7日運転
のぞみ336,up,◆,4月[2]・8・[15]・22日・5月6・7日運転
のぞみ120,up,◆,4月[1]・[7]・[14]・21・[29]日・5月3～5日運転
のぞみ338,up,◆,5月[3]・[7]日運転
のぞみ340,up,◆,4月[3]・[8]・15・[22]日・5月6・7日運転
のぞみ122,up,◆,4月1・2・29日・5月3・4日運転
のぞみ342,up,◆,5月7日運転
のぞみ14,up,☆,N700S車両で運転
のぞみ344,up,◆,5月[3]・[5]・[6]・[7]日運転
のぞみ222,up,◆,4月15・29日、5月3日は運休
のぞみ124,up,◆,4月15・29日・5月3日運転
のぞみ346,up,◆,4月1・3～8・[9]・14・15・[16]・[18]・[20]・22・23・[26]・27・29・30日・5月[1]・3・5～7日運転
のぞみ348,up,◆,4月28・29日・5月3・6・7日運転
のぞみ350,up,◆,5月[3]・6・7日運転
のぞみ126,up,◆,4月29日運転
のぞみ352,up,◆,4月[3]・[15]日・5月5日運転
のぞみ128,up,◆,4月1・[2]・[22]・29日・5月3・4・6・7日運転
のぞみ354,up,◆,4月[2]日・5月[3]・6・7日運転
のぞみ130,up,◆,4月[29]日・5月3日運転
のぞみ130,up,◆,4月[8]日・5月[4]・[5]・[6]・[7]日運転
のぞみ358,up,◆,5月7日運転
のぞみ360,up,◆,4月28日・5月6・7日運転
のぞみ362,up,◆,4月1～9・14～16・21～23・30日・5月3・5～7日運転
のぞみ364,up,◆,4月[29]日・5月[3]・5～7日運転
のぞみ366,up,◆,4月29日・5月[5]・6・7日運転
のぞみ134,up,◆,5月3日運転
のぞみ368,up,◆,4月2・3・[4]・7・[8]・9・[15]・[16]日運転
のぞみ136,up,◆,4月1・29日・5月3・[5]・6・7日運転
こだま726,up,☆,N700S車両で運転
のぞみ370,up,◆,4月[2]日・5月6・7日運転
のぞみ372,up,◆,4月2・16・21・23日・5月5日運転
のぞみ138,up,◆,4月[29]日・5月3・6・7日運転
のぞみ138,up,◆,5月[2]・[4]日運転
のぞみ374,up,◆,4月2日・5月[3]・5～7日運転
のぞみ376,up,◆,4月22・28・29日・5月[5]・[6]・[7]日運転
のぞみ378,up,◆,4月1～9・14～16・[20]・[21]・[23]・28・30日・5月[3]・4～7日運転
のぞみ380,up,◆,5月5～7日運転
のぞみ382,up,◆,4月2日・5月5～7日運転
のぞみ384,up,◆,4月[7]・9・16・[23]日運転
のぞみ144,up,◆,4月[2]・29日・5月3・5～7日運転
のぞみ386,up,◆,4月[2]日・5月5～7日運転
のぞみ388,up,◆,4月2・[16]・21日運転
のぞみ146,up,◆,5月[5]・6・7日運転
のぞみ146,up,◆,4月[29]日・5月[2]・[3]日運転
のぞみ390,up,◆,4月1～24・[25]・26～30日・5月[1]・3～7日運転
のぞみ392,up,◆,5月[5]・[6]・[7]日運転
のぞみ228,up,◆,5月5～7日は運休
のぞみ148,up,◆,5月5～7日運転
のぞみ394,up,◆,4月1～7・[8]・9・[14]・[15]・16・[21]・23・28・[30]日・5月[3]・[4]・5～7日運転
のぞみ396,up,◆,4月2日・5月5～7日運転
のぞみ398,up,◆,4月2日・5月5～7日運転
のぞみ400,up,◆,4月1・3～9・[10]・11～14・[15]・16・[17]・18～21・23・26・28・30日・5月4・5日運転
のぞみ152,up,◆,4月2・29日・5月3・[6]・[7]日運転
のぞみ28,up,☆,N700S車両で運転
のぞみ402,up,◆,4月[2]日・5月[5]・6・7日運転
のぞみ404,up,◆,4月2・[7]・9・16・[21]・[23]・[30]日運転
のぞみ154,up,◆,5月5～7日運転
のぞみ154,up,◆,5月[2]・[3]日運転
のぞみ406,up,◆,4月[2]日・5月[5]・6・7日運転
のぞみ232,up,◆,4月9日、5月5～7日は運休
のぞみ156,up,◆,4月9日・5月5～7日運転
のぞみ408,up,◆,4月1～4・[5]・[6]・7・9・[14]・16・21・23・[28]日・5月[4]・5～7日運転
のぞみ410,up,◆,4月2・[9]・[16]日・5月5～7日運転
のぞみ412,up,◆,4月2・[9]日・5月5～7日運転
のぞみ414,up,◆,4月3～5・[6]・7・9・14・21・23・28日・5月[4]日運転
のぞみ160,up,◆,4月2・[16]・[30]日・5月5・[6]・[7]日運転
こだま738,up,☆,N700S車両で運転
のぞみ416,up,◆,4月2日・5月[5]・6・7日運転
のぞみ418,up,◆,4月2・7・9・[14]・16・[21]・30日運転
のぞみ162,up,◆,4月29日・5月3・5～7日運転
のぞみ162,up,◆,4月[23]日・5月2日運転
のぞみ34,up,☆,N700S車両で運転
のぞみ420,up,◆,4月[2]・10～13・17～20・24～27日・5月[5]・6・7日運転
のぞみ236,up,◆,4月2・9・30日、5月2・3・5～7日は運休
のぞみ164,up,◆,4月2・9・30日・5月2・3・5～7日運転
のぞみ422,up,◆,4月1～7・[8]・9・11～14・[15]・16・18～21・23・[26]・27・28・30日・5月[2]・3～7日運転
のぞみ424,up,◆,4月2・[7]・9・16・[21]・23日・5月5～7日運転
のぞみ426,up,◆,4月2日・5月5日運転
のぞみ166,up,◆,5月6・7日運転
のぞみ238,up,◆,4月3～7・9・[10]・13・14・[17]・19～21・23・[24]日運転
のぞみ168,up,◆,4月2日運転
のぞみ168,up,◆,4月16・[28]・29・[30]日・5月2～7日運転
のぞみ428,up,◆,4月[2]・[7]・[9]・[14]・[16]・[21]・[28]日・5月[5]・6・7日運転
のぞみ430,up,◆,4月2・[4]・[5]・[6]・7・9・14・16・21・28・30日運転
のぞみ170,up,◆,5月2・[4]・5～7日運転
のぞみ170,up,◆,4月23日・5月3日運転
のぞみ38,up,☆,N700S車両で運転
のぞみ432,up,◆,4月[2]・[9]日・5月[5]・[6]・[7]日運転
のぞみ242,up,◆,4月2・9・14・30日、5月2・5～7日は運休
のぞみ172,up,◆,4月2・9・14・30日・5月2・5～7日運転
のぞみ434,up,◆,4月1～7・[8]・9・11～14・16・18～21・23・25～28・30日・5月[2]・4～7日運転
のぞみ436,up,◆,4月2・7・9・[14]・16・[21]・[23]日・5月5～7日運転
のぞみ438,up,◆,4月[2]日運転
のぞみ174,up,◆,5月3・5～7日運転
のぞみ102,up,◆,5月3・5～7日は運休
のぞみ102,up,◆,5月3・5～7日運転
こだま746,up,☆,N700S車両で運転
のぞみ440,up,◆,4月2・7・[9]・[14]・[16]・[21]・[28]日・5月[5]・6・7日運転
のぞみ442,up,◆,4月[4]・[5]・[6]・7・9・14日運転
のぞみ176,up,◆,4月2日運転
のぞみ176,up,◆,4月16・21・23・28・[29]・30日・5月2・[4]・5～7日運転
のぞみ244,up,◆,土曜運休・但し、4月1・[8]日・5月6日は運転
のぞみ44,up,☆,N700S車両で運転
のぞみ444,up,◆,4月[2]・[7]・[9]・[14]日・5月[5]・[6]・[7]日運転
のぞみ246,up,◆,4月2・7・9・14・16・21・23・28・30日、5月2～7日は運休
のぞみ178,up,◆,4月16・23日運転
のぞみ178,up,◆,4月2・7・9・14・21・28・30日・5月2～7日運転
のぞみ446,up,◆,4月2～7・9・13・14・16・20・21・23・28・[30]日・5月2・4～7日運転
のぞみ448,up,◆,4月2・7・9・14・16・21・[23]・28日・5月[2]・5～7日運転
のぞみ450,up,◆,4月2・7・14・[16]・[21]日運転
のぞみ180,up,◆,5月3・5～7日運転
のぞみ104,up,◆,5月3・5～7日は運休
のぞみ104,up,◆,5月3・5～7日運転
こだま750,up,☆,N700S車両で運転
のぞみ452,up,◆,4月[2]・[9]・[28]日・5月[5]・[6]・[7]日運転
のぞみ454,up,◆,4月2・[6]・7・9・14・16・21・[23]・28日・5月[4]日運転
のぞみ182,up,◆,4月[30]日・5月[2]・3・5～7日運転
のぞみ248,up,◆,土曜運休・但し、4月1・8日・5月6日は運転
のぞみ50,up,☆,N700S車両で運転
のぞみ250,up,◆,4月7・9・16・23・28・30日、5月2～7日は運休
のぞみ184,up,◆,5月4日運転
のぞみ184,up,◆,4月7・9・16・23・28・30日・5月2・3・5～7日運転
のぞみ456,up,◆,4月2・7・9・[14]・[16]・21・[23]・28日・5月5～7日運転
のぞみ458,up,◆,4月2・[3]・4～7・9・14・16・[20]・21・23・28・30日・5月2・4～7日運転
のぞみ460,up,◆,4月[2]・[7]・[14]日・5月[5]・6・7日運転
のぞみ186,up,◆,5月2日運転
のぞみ462,up,◆,4月[6]・7日運転
のぞみ188,up,◆,4月2・[9]・14・16・21・[23]・28・30日・5月2～7日運転
のぞみ464,up,◆,4月[2]日・5月[5]・[6]・7日運転
のぞみ54,up,☆,N700S車両で運転
のぞみ466,up,◆,4月2・7・9・14・16・21・[23]・28日・5月2・5～7日運転
のぞみ252,up,◆,5月2・3・5～7日は運休
のぞみ190,up,◆,5月2・3・5～7日運転
のぞみ468,up,◆,4月2・[9]・[16]・[28]日・5月5～7日運転
のぞみ254,up,◆,土曜と4月7・28日、5月2～7日は運休・但し、4月1・8・[15]・[22]日は運転
のぞみ192,up,◆,4月7・28日・5月2～7日運転
のぞみ470,up,◆,4月2・[7]・9・[14]・[16]日・5月[2]・5～7日運転
ひかり666,up,☆,N700S車両で運転
のぞみ472,up,◆,4月1・2・[3]・4～7・9・14・16・[20]・21・23・27・28・[30]日・5月2・[3]・4～7日運転
のぞみ474,up,◆,4月[16]日・5月[5]・[6]・[7]日運転
のぞみ476,up,◆,4月2・7・9・[14]・16・21・28・30日・5月4日運転
のぞみ194,up,◆,5月2・3・[5]・6・7日運転
のぞみ478,up,◆,4月2・[7]・9・16・28日・5月2・5～7日運転
のぞみ480,up,◆,4月1・3～8・[13]・[15]・[19]・[20]・21・[25]・[26]・27日運転
のぞみ196,up,◆,4月[2]・28日・5月2日運転
のぞみ196,up,◆,4月[9]・14・[16]・23・30日・5月3・[4]・5～7日運転
こだま764,up,☆,N700S車両で運転
のぞみ62,up,☆,N700S車両で運転
のぞみ482,up,◆,4月2・7・9・14・16・23・30日・5月4日運転
のぞみ198,up,◆,4月[21]・[28]日・5月2・3・5～7日運転
回送980,up,◆,4月8・17・26日運転
回送982,up,◆,4月4日運転
