期間,20220201,20220228
のぞみ443,down,◆,2月4・6・10・13・17・18・20・22・24・25・27日運転
のぞみ445,down,◆,2月10・25日運転
のぞみ447,down,◆,2月4・10・13・18・25日運転
こだま805,down,◆,休日運休
のぞみ449,down,◆,2月4・10・18・25日運転
のぞみ451,down,◆,2月4・6・10・11・13・17・18・20・22・24・25・27日運転
のぞみ453,down,◆,2月4・10・13・18・20・22・25・27日運転
のぞみ455,down,◆,2月10・18・25日運転
のぞみ257,down,☆,N700S車両で運転
のぞみ457,down,◆,2月4・6・10・13・18・20・22・25・27日運転
のぞみ459,down,◆,2月10・25日運転
のぞみ461,down,◆,2月4・10・13・18・20・22・25・27日運転
ひかり665,down,◆,2月6・13・20・27日運転
のぞみ463,down,◆,2月10・25日運転
のぞみ465,down,◆,2月6・11・13・17～20・24・26・27日運転
のぞみ467,down,◆,2月6・20・27日運転
のぞみ469,down,◆,2月4・10・18・22・25日運転
のぞみ471,down,◆,2月19・20・22・26・27日運転
のぞみ473,down,◆,2月4～6・10～13・17～20・22～27日運転
のぞみ71,down,◆,2月4・6・10・13・18・20・25・27日運転
こだま802,up,◆,土曜・休日運休
こだま806,up,◆,土曜・休日運休
こだま810,up,◆,土曜・休日運休
のぞみ70,up,◆,2月5・7・11・14・19・21・26・28日運転
こだま816,up,◆,土曜・休日運休
こだま818,up,◆,土曜・休日運休
のぞみ204,up,☆,N700S車両で運転
のぞみ270,up,◆,2月4・10・11・15・17～19・22・24～26日運転
のぞみ206,up,◆,休日運休・但し、2月11日は運転
のぞみ274,up,◆,2月4・10・11・17～19・22・24～26日運転
のぞみ278,up,◆,2月4・17・18・24日運転
のぞみ208,up,◆,休日運休・但し、2月11日は運転
のぞみ286,up,◆,2月10・25日運転
のぞみ210,up,☆,N700S車両で運転
のぞみ212,up,◆,休日運休・但し、2月11・23日は運転
こだま824,up,◆,2月5・11・12・19・26日運転
のぞみ288,up,◆,2月4・10・11・17～19・22・24～26日運転
のぞみ290,up,◆,2月11・17・19・24・26日運転
のぞみ214,up,◆,休日運休・但し、2月11日は運転
のぞみ298,up,◆,2月10・11・19・24～26日運転
のぞみ216,up,◆,2月11日は運休
のぞみ120,up,◆,2月11日運転
のぞみ300,up,◆,2月11日運転
のぞみ304,up,◆,2月4・5・10・11・17～19・22・24～26日運転
のぞみ218,up,◆,休日と2月11日は運休・但し、2月23日は運転
のぞみ122,up,◆,2月11日運転
のぞみ310,up,◆,2月11・19・26日運転
のぞみ314,up,◆,2月4・10・11・17～19・24～26日運転
のぞみ124,up,◆,2月11日運転
のぞみ220,up,◆,休日運休・但し、2月11日は運転
のぞみ322,up,◆,2月4・5・10・12・13・17・18・22～25日運転
のぞみ126,up,◆,2月11・19・26日運転
のぞみ326,up,◆,2月11日運転
のぞみ222,up,◆,2月11日は運休
のぞみ128,up,◆,2月11日運転
のぞみ130,up,◆,2月11日運転
のぞみ332,up,◆,2月11・19・24・26日運転
ひかり648,up,☆,N700S車両で運転
のぞみ338,up,◆,2月4・5・10・12・13・18～20・22・25～27日運転
のぞみ132,up,◆,2月11・24日運転
こだま724,up,☆,N700S車両で運転
のぞみ136,up,◆,2月11日運転
のぞみ348,up,◆,2月13日運転
のぞみ354,up,◆,2月5・6・10・12・13・19・20・22・24～27日運転
のぞみ138,up,◆,2月11日運転
のぞみ356,up,◆,2月4・19・26日運転
のぞみ358,up,◆,2月13日運転
のぞみ360,up,◆,2月13日運転
のぞみ364,up,◆,2月4・10・11・13・18・25日運転
のぞみ144,up,◆,2月11日運転
のぞみ372,up,◆,2月5・6・10・12・13・19・20・22～27日運転
のぞみ374,up,◆,2月13日運転
のぞみ376,up,◆,2月4・10・13・18・20・25・27日運転
のぞみ380,up,◆,2月4・6・13・18～20・26・27日運転
のぞみ382,up,◆,2月13日運転
のぞみ384,up,◆,2月13日運転
のぞみ386,up,◆,2月13日運転
のぞみ388,up,◆,2月4・6・10・12・13・18～20・22・23・25～27日運転
のぞみ390,up,◆,2月4・6・13・18・20・27日運転
のぞみ230,up,◆,2月13日は運休
のぞみ152,up,◆,2月13日運転
のぞみ392,up,◆,2月10・13・25日運転
のぞみ394,up,◆,2月10・13・20・25・27日運転
のぞみ396,up,◆,2月6・13・20・27日運転
のぞみ400,up,◆,2月10・25日運転
のぞみ156,up,◆,2月13日運転
のぞみ402,up,◆,2月4・6・10・13・18・20・25・27日運転
のぞみ404,up,◆,2月13・20・27日運転
のぞみ234,up,◆,2月13日は運休
のぞみ158,up,◆,2月13日運転
のぞみ406,up,◆,2月10・13・20・25・27日運転
のぞみ408,up,◆,2月13日運転
のぞみ236,up,☆,N700S車両で運転
のぞみ410,up,◆,2月4・6・10・11・13・18～20・22・25～27日運転
のぞみ412,up,◆,2月13日運転
のぞみ414,up,◆,2月4・10・18・20・25・27日運転
のぞみ162,up,◆,2月13日運転
のぞみ238,up,◆,土曜運休
のぞみ416,up,◆,2月10・13・25日運転
のぞみ240,up,◆,2月13日は運休
のぞみ164,up,◆,2月13日運転
のぞみ418,up,◆,2月4・10・13・18・20・25・27日運転
のぞみ166,up,◆,2月13日運転
のぞみ242,up,☆,N700S車両で運転
のぞみ422,up,◆,2月4・6・10・13・18・20・22・25・27日運転
のぞみ424,up,◆,2月13日運転
のぞみ426,up,◆,2月10・13・25日運転
のぞみ428,up,◆,2月4・10・13・18・20・25・27日運転
こだま748,up,☆,N700S車両で運転
のぞみ244,up,◆,土曜と2月10・13・20・25・27日は運休
のぞみ168,up,◆,2月10・13・20・25・27日運転
のぞみ430,up,◆,2月4・6・10・13・18・20・22・25・27日運転
のぞみ432,up,◆,2月13日運転
のぞみ434,up,◆,2月4・10・13・18・20・22・25・27日運転
のぞみ436,up,◆,2月10・13・25日運転
のぞみ438,up,◆,2月4・6・10・13・18・20・22・25・27日運転
のぞみ440,up,◆,2月4・10・13・18・25日運転
のぞみ248,up,◆,土曜と2月10・13・18・20・25・27日は運休・但し、2月19・26
のぞみ172,up,◆,2月10・13・18・20・25・27日運転
のぞみ442,up,◆,2月10・13・25日運転
のぞみ444,up,◆,2月10・25日運転
のぞみ250,up,◆,2月4・10・12・13・17・18・20・22・24・25・27日運転
のぞみ448,up,◆,2月4・10・13・18・20・25・27日運転
のぞみ176,up,◆,2月10・13・25日運転
のぞみ452,up,◆,2月4・6・11・12・17～20・22・24・26・27日運転
こだま754,up,☆,N700S車両で運転
のぞみ456,up,◆,2月10・13・25日運転
のぞみ180,up,◆,2月10・13・18・20・25・27日運転
のぞみ460,up,◆,2月6・13・20・22・27日運転
のぞみ254,up,◆,2月1～4・6・8～10・13・16・18・20・22・23・25・27日運転
のぞみ462,up,◆,2月4・10・20・25・27日運転
のぞみ464,up,◆,2月4・6・10・13・18・20・22・25・27日運転
ひかり668,up,☆,N700S車両で運転
のぞみ466,up,◆,2月4・6・10・13・18・20・22・25・27日運転
のぞみ468,up,◆,2月4・13・20・23・27日運転
のぞみ182,up,◆,2月10・25日運転
のぞみ470,up,◆,2月4～6・11～13・17～20・22・24・26・27日運転
のぞみ184,up,◆,2月10・25日運転
