期間,20231120,20240229
こだま805,down,◆,休日と12月30日～1月3日は運休
のぞみ461,down,◆,11月22・26日・12月1・8・15・28・29日・1月19・26日・2月9・16・22日運転
のぞみ257,down,☆,N700S車両で運転
のぞみ463,down,◆,11月22・26日・12月28日・2月9・16・22日運転
のぞみ465,down,◆,11月21・22・24～26・30日・12月1・3・6～8・10・13～15・17・20～22・24・27～30日・1月5・12・14・18・19・21・25・26・28日・2月2・4・7～9・11～16・18・20～22・24・25・27・29日運転
のぞみ467,down,◆,11月21・22・24～26日・12月1・3・7・8・10・14・15・17・20・22・24・27～30日・1月12・14・19・21・26・28日・2月2・4・8・9・11・12・15・16・18・21・22・24・25日運転
ひかり663,down,☆,N700S車両で運転
のぞみ469,down,◆,11月22・26日・12月1・8・10・15・17・22・24・28・29日・1月14・19・21・26・28日・2月9・16・22・25日運転
のぞみ471,down,◆,11月22・26日・12月24・28・29日・2月9・16・22日運転
ひかり665,down,◆,11月22・24・26日・12月1・3・8・10・15・17・22・24・28～30日・1月2・3・8・12・14・19・21・26・28日・2月2・4・9・12・16・18・22・25日運転
のぞみ473,down,◆,11月22・26日・2月9・22日運転
のぞみ475,down,◆,11月22～26・29日～12月1・3・4・6～11・13～22・24～30日・1月5・7・8・12・14・17～19・21・23～26・28日・2月2・4・7～16・18・20～29日運転
のぞみ477,down,◆,11月21・22・24・26日・12月1・3・8・10・15・17・22・24・28・29日・1月12・14・19・21・26・28日・2月2・8・9・12・15・16・22・25日運転
こだま807,down,☆,N700S車両で運転
のぞみ479,down,◆,11月22・26日・12月28日・2月9・22日運転
のぞみ481,down,◆,11月22・23・25・26日・12月1～3・7～10・15～17・20・22～24・27・29日・1月7・12・19・21・26日・2月8・12・15・16・21・22日運転
のぞみ483,down,◆,11月20～26・29日～12月30日・1月3・5～7・12・14・16～21・24～28・31日～2月4・7～18・20～29日運転
ひかり667,down,☆,N700S車両で運転
のぞみ499,down,◆,11月22・24・26日・12月1・3・8・10・15・17・22・24・28～30日・1月8・12・14・19・21・26・28日・2月2・4・9・12・16・18・22・25日運転
ひかり669,down,☆,N700S車両で運転
こだま802,up,◆☆,土曜・休日と12月30日～1月3日は運休　N700S車両で運転
こだま804,up,☆,N700S車両で運転
こだま806,up,◆☆,土曜・休日と12月30日～1月3日は運休　N700S車両で運転
こだま810,up,◆,土曜・休日と12月30日～1月3日は運休
のぞみ498,up,◆,11月20・23・25・27日・12月2・4・9・11・16・18・23・25日・1月4・9・13・15・20・22・27・29日・2月3・5・10・13・17・19・23・26日運転
こだま816,up,◆,土曜・休日と12月30日～1月3日は運休
こだま818,up,◆☆,土曜・休日と12月30日～1月3日は運休　N700S車両で運転
のぞみ280,up,◆,11月27日・2月10・23日運転
のぞみ204,up,◆,休日と12月30日～1月2日は運休・但し、11月23日・1月3日・2月23日は運転
のぞみ282,up,◆,11月20・25・27日・12月6・7・9・14・23・25・26日・1月3・25日・2月14・15・19・21・26・28日運転
のぞみ286,up,◆,11月20～25・27日～12月2・4～9・11～16・18～23・25～30日・1月2～4・6・9～13・15～20・22～27・29日～2月3・5～11・13～17・19～24・26～29日運転
のぞみ288,up,◆,11月23・25日・12月7・13・16・23日・1月3・4・18・24日・2月7・8・10・13～16・19～21・23・26・29日運転
のぞみ290,up,◆,12月6日・2月10・23日運転
のぞみ292,up,◆,11月20・23・25・27日・12月7・9・14・25・26日・1月3・25日・2月10・14・15・21・23日運転
のぞみ208,up,◆,休日運休・但し、11月23・26日・12月10・17・30・31日・1月2・3日・2月11・23日は運転
ひかり638,up,☆,N700S車両で運転
のぞみ294,up,◆,11月20・22・23・25・27～30日・12月2・4～9・11～16・18～21・23・25・26・29日・1月3・4・11・13・15～18・20・22～27・29日・2月1・3・6～10・13～17・19～23・26～29日運転
のぞみ74,up,☆,N700S車両で運転
のぞみ298,up,◆,11月25日・12月16日・1月3・4日・2月10・23日運転
のぞみ212,up,◆,休日運休・但し、11月23・26日・12月3・17・30・31日・1月2・3日・2月11・23日は運転
こだま824,up,◆,11月23・25日・12月2・9・16・23・28～30日・1月6・13・20・27日・2月3・10・17・23日運転
のぞみ300,up,◆,11月23～25日・12月2・5・7～9・13～16・21・23・29日・1月3・4・18・20・23・24・27日・2月7・8・10・13～17・19～21・23・26・28・29日運転
のぞみ302,up,◆,11月20・22・23・25・27・30日・12月2・6・7・9・14・16・23・29日・1月3・4・25日・2月8・10・14・15・17・21・23日運転
のぞみ214,up,◆,休日運休・但し、11月23・26日・12月3・10・17・30・31日・1月2・3・21日・2月11・12・18・23・25日は運転
のぞみ304,up,◆,11月23・25日・12月9日・1月3・4日・2月10・23日運転
のぞみ306,up,◆,11月20～22・26日～12月2・4～9・11～16・18～22・26・27日・1月2～4・6・10～13・15～20・22～27・29・31日・2月1・3・6～9・11・13～17・19～22・24・26～29日運転
のぞみ110,up,◆,11月23・25日・12月10・23～25・28～30日・2月10・23日運転
のぞみ308,up,◆,11月23日・1月3・4日・2月10・23日運転
のぞみ310,up,◆,11月23～25日・12月2・9・16・23・29日・1月2～4・20・27日・2月10・23日運転
のぞみ216,up,◆,11月20日～12月6・8～31日・1月2～6・9～13・15～20・22～27・29日～2月3・5・7～11・13～24・26～29日運転
のぞみ312,up,◆,12月7日・1月3・4日・2月6・10・23日運転
のぞみ314,up,◆,11月23・25・30日・12月2・7・9・16・23・29・30日・1月2～4日・2月8・10・15・17・21・23日運転
のぞみ4,up,☆,N700S車両で運転
のぞみ316,up,◆,11月22・23・25・27日・12月2・5～7・9・12～14・16・23・29～31日・1月2～4・6・18・25日・2月7・8・10・13～17・21・23・28・29日運転
のぞみ218,up,◆,休日と11月20・21・23・25日・12月2・9・17・23・24・26・28～31日・2月10・23日は運休・但し、11月26日・12月3・10日・1月2・3・7・8・21日・2月11・12・18・25日は運転
のぞみ114,up,◆,11月20・21・23・25日・12月2・9・17・23・24・26・28～31日・2月10・23日運転
ひかり644,up,☆,N700S車両で運転
のぞみ318,up,◆,11月20～23・25日～12月2・4～9・11～16・18～23・25～31日・1月2～4・6・11～13・16～20・22～27・31日・2月1・3・6～11・13～17・19～24・26・28・29日運転
のぞみ84,up,◆,11月20日～2月29日は運休
のぞみ84,up,◆,11月20日～2月29日運転
のぞみ320,up,◆,11月23・25日・12月9・16日・1月3・4日・2月10・23日運転
のぞみ322,up,◆,11月20・22～26日・12月1・2・5・8・9・12・15・16・19～23・25～31日・1月2～6・12・13・17・20・22～27・31日・2月3・6～10・12～17・19～23・25・26・28・29日運転
ひかり670,up,◆,11月20日～2月29日は運休
ひかり502,up,◆,11月20日～2月29日運転
のぞみ324,up,◆,12月23・29日・1月2～4日・2月10・23日運転
のぞみ326,up,◆,11月23・25日・12月2・9・16・29～31日・1月2～4日・2月10・23日運転
のぞみ328,up,◆,11月23・25日・12月29日・1月2～4日・2月10・23日運転
のぞみ220,up,◆,休日と11月23・25日・12月5・14・23・29～31日・1月4日・2月10・23日は運休・但し、11月26日・12月3・10・17・24日・1月2・3・7・8・21日・2月11・12・25日は運転
のぞみ116,up,◆,11月23・25日・12月5・14・23・29～31日・1月4日・2月10・23日運転
ひかり646,up,☆,N700S車両で運転
のぞみ330,up,◆,11月22・23・25・27・30日・12月2・6・7・9・13・14・16・23・29～31日・1月2～4・6・18～20・27日・2月10・13・21・23日運転
のぞみ332,up,◆,1月2～4日運転
のぞみ10,up,☆,N700S車両で運転
のぞみ334,up,◆,1月2～4日・2月23日運転
のぞみ336,up,◆,11月26・29・30日・12月3～6・12～14・18～22・27日・1月1～5・7・8・12・14・17～19・21～26・28・29・31日・2月1・5～9・12～16・19～21・25～29日運転
のぞみ120,up,◆,11月20～23・25・27・28日・12月1・2・7～10・15～17・23～26・28～31日・1月6・13・20・27日・2月3・10・11・17・18・22～24日運転
のぞみ338,up,◆,11月22～26日・12月2・9・11・29～31日・1月2～6日・2月10・12・25日運転
