期間,20220701,20220731
のぞみ183,down,◆,7月15日運転
のぞみ419,down,◆,7月18日運転
のぞみ421,down,◆,7月1・3・8・10・15・17・18・[20]・22・24・29・31日運転
のぞみ185,down,◆,7月18日運転
のぞみ185,down,◆,7月22・29日運転
のぞみ245,down,◆,土曜と7月18・22・29日は運休・但し、7月16・[30]日は運転
のぞみ423,down,◆,7月[3]・8・[10]・15・18・[31]日運転
こだま801,down,◆,7月3・10・17・18・24・31日運転
のぞみ247,down,☆,N700S車両で運転
のぞみ187,down,◆,7月15・18日運転
のぞみ425,down,◆,7月1・3・8・10・22・24・29・31日運転
のぞみ427,down,◆,7月7・8・14・15・17・18・21・22・26～29日運転
のぞみ429,down,◆,7月1・8・15・18・22・29・31日運転
のぞみ189,down,◆,7月15日運転
のぞみ189,down,◆,7月[31]日運転
のぞみ431,down,◆,7月1・3・8・10・17・22・29日運転
のぞみ433,down,◆,7月8・14・15・18・21日運転
のぞみ251,down,◆,土曜運休・但し、7月16・[30]日は運転
のぞみ435,down,◆,7月1・[3]・[5]・[6]・8・[10]・[12]・[13]・15・18・[20]・22・[24]・29・31日運転
のぞみ437,down,◆,7月8・15・18・22・29日運転
のぞみ439,down,◆,7月1・3・7・8・10・14・15・17・18・21・22・24・26～29・31日運転
のぞみ441,down,◆,7月1・8・15・18・22・29日運転
のぞみ255,down,☆,N700S車両で運転
のぞみ443,down,◆,7月8・15・18・22・29・[31]日運転
のぞみ445,down,◆,7月1・[3]・[5]・[6]・8・[10]・[12]・[13]・15・18・[20]・22・[24]・29・31日運転
のぞみ447,down,◆,7月8・15・22日運転
のぞみ449,down,◆,7月1・3・7・8・10・14～18・21・22・24～29・31日運転
こだま805,down,◆,休日運休
のぞみ451,down,◆,7月1・8・15・18・22・29日運転
のぞみ453,down,◆,7月15日運転
のぞみ455,down,◆,7月1・3・8・10・15・17・18・22・24・26～29・31日運転
のぞみ459,down,◆,7月3・8・10・15・17・18・22・24・29・31日運転
のぞみ461,down,◆,7月3・10・15・18・31日運転
ひかり665,down,◆,7月3・10・18・24・31日運転
のぞみ463,down,◆,7月3・8・10・15・17・18・22・24・29・31日運転
のぞみ465,down,◆,7月1・[5]・[6]・[7]・[9]・[12]・[13]・14～16・[20]・21・[23]・[24]・25～28・30・[31]日運転
のぞみ467,down,◆,7月1・3・8・10・15・17・18・22・24・29・31日運転
のぞみ469,down,◆,7月8・15・18・22日運転
のぞみ261,down,☆,N700S車両で運転
のぞみ471,down,◆,7月3・9・10・17・23・[31]日運転
のぞみ473,down,◆,7月2・3・8～10・15～18・23・24・30・31日運転
のぞみ71,down,◆,7月1・3・8・10・18・22・24・29・31日運転
こだま802,up,◆,土曜・休日運休
こだま806,up,◆,土曜・休日運休
こだま810,up,◆,土曜・休日運休
のぞみ70,up,◆,7月2・4・9・11・16・19・23・25・30日運転
こだま816,up,◆,土曜・休日運休
こだま818,up,◆,土曜・休日運休
のぞみ204,up,☆,N700S車両で運転
のぞみ270,up,◆,7月16・17日運転
のぞみ272,up,◆,7月8・15・16・29日運転
のぞみ274,up,◆,7月1・2・5～7・9・12～14・16・17・20～23・25～28・30日運転
のぞみ276,up,◆,7月8・15・16・29日運転
のぞみ278,up,◆,7月16日運転
のぞみ280,up,◆,7月14～16・21・22・[30]日運転
のぞみ208,up,◆,休日運休・但し、7月17・31日は運転
のぞみ282,up,◆,7月1・2・[4]・[5]・[6]・7～9・[11]・[12]・[13]・14～16・[19]・[20]・21～23・26～30日運転
のぞみ286,up,◆,7月16日運転
のぞみ210,up,☆,N700S車両で運転
のぞみ212,up,◆,休日運休・但し、7月17・31日は運転
こだま824,up,◆,7月2・9・16・17・23・30日運転
のぞみ288,up,◆,7月[3]・9・[10]・15・16・23・[24]・29・30日運転
のぞみ290,up,◆,7月15・16・[23]・30日運転
のぞみ292,up,◆,7月16日運転
のぞみ214,up,◆,休日運休・但し、7月17日は運転
のぞみ120,up,◆,7月16日運転
のぞみ296,up,◆,7月1・2・[5]・[6]・7～9・[12]・[13]・14～16・[20]・21～23・[25]・26～30日運転
のぞみ298,up,◆,7月15・16日運転
のぞみ122,up,◆,7月16日運転
のぞみ216,up,◆,休日と7月16日は運休・但し、7月17・18・24・31日は運転
のぞみ300,up,◆,7月[2]・3・9・10・16・17・22・23・29・30日運転
のぞみ302,up,◆,7月16・26～28日運転
のぞみ304,up,◆,7月1・2・[5]・[6]・7～9・[12]・[13]・14～16・[20]・21～23・[25]・29・30日運転
のぞみ124,up,◆,7月16日運転
のぞみ218,up,◆,休日と7月16日は運休・但し、7月17・[31]日は運転
のぞみ306,up,◆,7月[9]・16・[23]日運転
のぞみ308,up,◆,7月15・16・30日運転
のぞみ310,up,◆,7月16日運転
のぞみ312,up,◆,7月[2]・9・16・23・30日運転
のぞみ314,up,◆,7月16日運転
のぞみ126,up,◆,7月16・[23]日運転
のぞみ316,up,◆,7月30日運転
のぞみ318,up,◆,7月1・2・8・9・15・16・18・22・23・26～29・[30]・[31]日運転
のぞみ320,up,◆,7月16日運転
のぞみ220,up,◆,休日運休・但し、7月17日は運転
のぞみ128,up,◆,7月16・17・23・30日運転
のぞみ322,up,◆,7月2・9・29日運転
のぞみ324,up,◆,7月8・[14]・15・16・18・[20]・[21]・24～28・31日運転
のぞみ326,up,◆,7月9・16・18・23・30日運転
のぞみ222,up,◆,7月16日は運休
のぞみ130,up,◆,7月16日運転
のぞみ328,up,◆,7月16日運転
のぞみ132,up,◆,7月[9]・16・30日運転
のぞみ332,up,◆,7月1・2・9・15～18・22・23・29・[30]・[31]日運転
ひかり648,up,☆,N700S車両で運転
のぞみ334,up,◆,7月16日運転
のぞみ134,up,◆,7月16日運転
のぞみ338,up,◆,7月1・2・8・9・[14]・15・17・18・[20]・[21]・22～31日運転
のぞみ340,up,◆,7月18日運転
のぞみ342,up,◆,7月18日運転
こだま724,up,☆,N700S車両で運転
のぞみ344,up,◆,7月16・18・[30]日運転
のぞみ138,up,◆,7月16日運転
のぞみ348,up,◆,7月[3]・9・[10]・15・18・23・29～31日運転
のぞみ350,up,◆,7月16・18日運転
のぞみ352,up,◆,7月18日運転
のぞみ140,up,◆,7月16日運転
のぞみ354,up,◆,7月1～3・8～10・14・15・17・18・[20]・21～31日運転
のぞみ356,up,◆,7月18日運転
のぞみ358,up,◆,7月15・18日運転
のぞみ360,up,◆,7月18日運転
のぞみ144,up,◆,7月[30]日運転
のぞみ362,up,◆,7月18日運転
のぞみ364,up,◆,7月[3]・[10]・15・16・18・22・29・30・[31]日運転
のぞみ366,up,◆,7月18・[24]日運転
のぞみ368,up,◆,7月16・18・31日運転
のぞみ146,up,◆,7月16日運転
のぞみ370,up,◆,7月1～3・[4]・[5]・[6]・8～10・[11]・[12]・[13]・15・17・18・[19]・22～24・29・30日運転
のぞみ372,up,◆,7月14・18・[20]・21・26～28・31日運転
のぞみ374,up,◆,7月7・15・18・24・25・31日運転
のぞみ376,up,◆,7月15・16・18・31日運転
のぞみ378,up,◆,7月[3]・[10]・18・[24]日運転
のぞみ380,up,◆,7月3・8・10・15～18・22・24・26～31日運転
のぞみ382,up,◆,7月18・[31]日運転
のぞみ384,up,◆,7月18日運転
のぞみ152,up,◆,7月16日運転
のぞみ386,up,◆,7月1・3・8・[9]・10・17・18・22・[23]・24・30・31日運転
のぞみ388,up,◆,7月2・3・[4]・[5]・[6]・7・10・[11]・[12]・[13]・14・15・17・18・[19]・[20]・21・[24]・25・29・31日運転
のぞみ390,up,◆,7月15・18・22・24・31日運転
のぞみ230,up,◆,7月18日は運休
のぞみ154,up,◆,7月18日運転
のぞみ392,up,◆,7月15・18・29・[31]日運転
のぞみ394,up,◆,7月3・8・10・18・22・24・26～28・31日運転
のぞみ396,up,◆,7月[3]・[10]・15・16・18・31日運転
のぞみ398,up,◆,7月18・24・29・30日運転
のぞみ158,up,◆,7月18・[31]日運転
のぞみ400,up,◆,7月1・3・8・10・15・17・22・29日運転
のぞみ402,up,◆,7月[4]・[5]・[6]・[11]・[12]・[13]・[14]・15・16・18・[19]・[20]・[21]・24・31日運転
のぞみ404,up,◆,7月[3]・15・17・18・22・24・29・31日運転
のぞみ234,up,◆,7月18日は運休
のぞみ160,up,◆,7月18日運転
のぞみ406,up,◆,7月1・3・10・15・16・18日運転
のぞみ162,up,◆,7月[10]・18日運転
のぞみ408,up,◆,7月15・[17]・[24]・30・31日運転
のぞみ236,up,☆,N700S車両で運転
のぞみ410,up,◆,7月3・7・8・10・14・15・17・18・21・22・24～29・31日運転
のぞみ412,up,◆,7月18日運転
のぞみ164,up,◆,7月18日運転
のぞみ414,up,◆,7月1・3・[7]・8・10・15・17・[20]・22・24・29・31日運転
のぞみ238,up,◆,土曜運休・但し、7月16・30日は運転
のぞみ416,up,◆,7月8・15・18・22・29日運転
のぞみ240,up,◆,7月15・18・24・31日は運休
のぞみ166,up,◆,7月15・18日運転
のぞみ166,up,◆,7月24・31日運転
のぞみ418,up,◆,7月[3]・14・15・18・21・31日運転
のぞみ168,up,◆,7月[8]・[10]・[17]・18日運転
のぞみ420,up,◆,7月15・[24]・[31]日運転
のぞみ422,up,◆,7月1・3・8・10・15・17・18・22・24・26～29・31日運転
のぞみ424,up,◆,7月15・18日運転
のぞみ426,up,◆,7月1・3・[7]・8・10・[14]・15・17・18・[20]・[21]・22・24・29・31日運転
のぞみ428,up,◆,7月8・15・18・22・29日運転
こだま748,up,☆,N700S車両で運転
のぞみ170,up,◆,7月18日運転
のぞみ170,up,◆,7月15・24・29・31日運転
のぞみ244,up,◆,土曜と7月15・18・24・29・31日は運休・但し、7月16・30日は運転
のぞみ430,up,◆,7月1・[2]・[3]・8・[10]・15・18・26～28・31日運転
のぞみ172,up,◆,7月18・[31]日運転
のぞみ432,up,◆,7月14・15・[17]・21・[24]日運転
のぞみ246,up,☆,N700S車両で運転
のぞみ434,up,◆,7月1・3・10・15・17・18・22・24・29・31日運転
のぞみ436,up,◆,7月15・18日運転
のぞみ438,up,◆,7月3・8・10・15・18・22・29日運転
のぞみ440,up,◆,7月15・18・24・[31]日運転
のぞみ248,up,◆,7月1・3・[4]・[5]・[6]・[7]・8・[9]・10・[11]・[12]・[13]・[14]・15・[19]・[20]・[21]・[23]・24・[25]・[30]・31日運転
のぞみ174,up,◆,7月18日運転
のぞみ174,up,◆,7月17・22・29日運転
のぞみ442,up,◆,7月[2]・15・18・[24]・29日運転
のぞみ176,up,◆,7月15・18日運転
のぞみ444,up,◆,7月1・8・[17]・22・31日運転
のぞみ446,up,◆,7月1～3・7・8・10・14・15・17・18・21・22・24・26～29・31日運転
のぞみ448,up,◆,7月15・18日運転
のぞみ178,up,◆,7月15・18日運転
のぞみ250,up,◆,土曜と7月15・18日は運休・但し、7月9・16・23・30日は運転
のぞみ450,up,◆,7月15・18・[31]日運転
のぞみ452,up,◆,7月3・8・10・15・17・18・24・29・31日運転
こだま754,up,☆,N700S車両で運転
のぞみ454,up,◆,7月1・3・[9]・10・14～17・21・22・[23]・24・26～29・[30]・31日運転
のぞみ180,up,◆,7月18日運転
のぞみ456,up,◆,7月[3]・8・[10]・15・24日運転
のぞみ182,up,◆,7月[8]・15・18・22・[24]・29・31日運転
のぞみ254,up,◆,7月1・3・8・10・15・17・18・24・31日運転
のぞみ460,up,◆,7月2・[3]・[5]・[6]・7～9・[12]・[13]・14～16・18・[20]・21～23・25～30日運転
のぞみ462,up,◆,7月1・3・10・15・17・18・24・31日運転
のぞみ464,up,◆,7月1・3・8～10・15～18・22～24・29～31日運転
ひかり668,up,☆,N700S車両で運転
のぞみ466,up,◆,7月3・8・10・15・17・18・24・29・31日運転
のぞみ184,up,◆,7月15日運転
のぞみ468,up,◆,7月1～3・7・9・10・14・16～18・21～31日運転
のぞみ186,up,◆,7月15・18日運転
のぞみ470,up,◆,7月1・3・8・10・17・22・24・29・[30]・31日運転
