期間,20240316,20240630
のぞみ295,down,◆,3月16・18・20～23・25～30日・4月5・6・12・13・18～20・27日・5月3・9～11・13～18・20～25・27・28・30日～6月1・3～8・10～15・17～22・24～29日運転
のぞみ205,down,◆,休日と3月16～31日・4月4～6・11～13・16～20・23～25・27～29日・5月1～6・10・11・14～16・18～23・25・27・28・30日～6月1・4・5・7・8・11・12・14・15・20～22・27～29日は運休・但し、4月21日・5月12・26日・6月2・9・16・23・30日は運転
のぞみ109,down,◆,3月21日・4月4・16・19・23日・5月4・10日・6月4・5・11・12・27日運転
のぞみ109,down,◆,3月16～20・22～31日・4月5・6・11～13・17・18・20・24・25・27～29日・5月1～3・5・6・11・14～16・18～23・25・27・28・30日～6月1・7・8・14・15・20～22・28・29日運転
のぞみ297,down,◆,3月23・26・30日・4月27日・5月3・11・16～18・24・25日・6月14・15日運転
のぞみ11,down,☆,N700S車両で運転
ひかり633,down,☆,N700S車両で運転
のぞみ207,down,◆,休日と3月16・23・25～31日・4月27・28日・5月3・5・6・18・25日は運休・但し、3月17・24日・4月7・14・21・29日・5月4・12・19・26日・6月9・16・23・30日は運転
のぞみ111,down,◆,3月16・23・25～31日・4月27・28日・5月3・5・6・18・25日運転
のぞみ299,down,◆,3月16・21・22・25～28・30日・4月6日・5月10・11・16～18・21～25・29日・6月1・7・8・13～15・21・22・29日運転
のぞみ113,down,◆,3月23日・4月27・28日・5月3・4日運転
のぞみ301,down,◆,3月16・18・21～23・25～30日・4月6・13・20・25・27日・5月3・4日運転
のぞみ303,down,◆,3月16・18～25・27日～4月6・8～13・15～20・22～24・26～29日・5月1～4・8日・6月22・27・29日運転
のぞみ305,down,◆,3月16・18日～4月6・8～13・15～28日・5月2～4・7～11・13日～6月1・3～8・10～15・17～22・24～29日運転
のぞみ15,down,☆,N700S車両で運転
のぞみ307,down,◆,3月16・18～23・25～30日・4月4～6・10～13・17～20・23～25・27・28日・5月2～4・8～11・14～18・20～25・27日～6月1・3・4・6～8・11～15・19～22・26・27・29日運転
のぞみ209,down,◆,休日と3月16・17・21～31日・4月5・6・12・13・18～20・25～29日・5月1～6・10・11・14～19・21～25・28日～6月1・6～8・13～15・21・22日は運休・但し、3月20日・4月7・14日・5月12・26日・6月2・9・16・23・30日は運転
のぞみ115,down,◆,3月16・17・25～30日・4月6・12・18・25・26日・5月14日・6月6・13日運転
のぞみ115,down,◆,3月21～24・31日・4月5・13・19・20・27～29日・5月1～6・10・11・15～19・21～25・28日～6月1・7・8・14・15・21・22日運転
のぞみ309,down,◆,3月16・21～23・25～30日・4月6・13・20・27日・5月3・4・11・16～18・22～25日・6月1・14・15・22・29日運転
のぞみ211,down,◆,3月23日・4月27・28日・5月3・5・6日は運休
のぞみ117,down,◆,3月23日・4月27・28日・5月3・5・6日運転
のぞみ311,down,◆,3月16・18・21・22・24～30日・4月5・6・12・13・16～20日・5月4・10・11・14～18・20～28・30日～6月1・7・8・13～15・21・22・29日運転
のぞみ119,down,◆,3月23日・4月27日・5月3日運転
のぞみ313,down,◆,3月16日～4月6・8～13・15日～5月3・7～13日・6月4～8・10～15・17～22・24～29日運転
のぞみ315,down,◆,3月16・18・21～23・25～28・30日・4月13・27日・5月3・4・18・25日・6月1・15日運転
のぞみ213,down,◆,3月16・17・22～31日・4月6・12・13・19・20・26日～5月6・10・11・17・18・21～25・28日～6月1・8・14・15・22日は運休
のぞみ121,down,◆,5月11・31・6月1・8・14日運転
のぞみ121,down,◆,3月16・17・22～31日・4月6・12・13・19・20・26日～5月6・10・17・18・21～25・28～30日・6月15・22日運転
のぞみ215,down,◆,休日運休・但し、3月17・20・24・31日・4月21・28・29日・5月3・4・19・26日は運転
のぞみ19,down,☆,N700S車両で運転
のぞみ317,down,◆,3月16・18～30日・4月4～6・8～13・16～20・23～28日・5月1～4・9～11・14～18・22・24・25・28・30日～6月1・4・6～8・11～15・17・19～22・26・27・29日運転
のぞみ217,down,◆,3月23～31日・4月27～29日・5月2～6・25日は運休
のぞみ123,down,◆,3月23～31日・4月27～29日・5月2～6・25日運転
のぞみ319,down,◆,3月16・18・21～23・25～30日・4月5・6・12・13・19・20・27日・5月2～4・11・16～18・21・23～25日・6月1・8・14・15・21・22・29日運転
のぞみ219,down,◆,3月23日・4月27日・5月3・5・6日は運休
のぞみ125,down,◆,3月23日・4月27日・5月3・5・6日運転
のぞみ321,down,◆,3月16・21～23・25～30日・4月6・13・20・25日・5月4・18・25日・6月1・8・14・15日運転
のぞみ127,down,◆,4月27日・5月3・5・6日運転
のぞみ323,down,◆,3月16・23・30日・4月13・20・27日・5月3・25日運転
のぞみ325,down,◆,3月16・18～4月6・10～13・15～20・22～29日・5月2～4・8～18・20日～6月1・3～8・10～15・17～22・24～29日運転
のぞみ221,down,◆,3月22～31日・4月13・27日～5月6・18・25日・6月22日は運休
のぞみ129,down,◆,3月22～31日・4月13・27日～5月6・18・25日・6月22日運転
のぞみ327,down,◆,3月16・18～23・25日～4月6・8・9・11～13・15～20・22・24日～5月6・9～18・20～25日・6月10・13～15・17～22・24～29日運転
のぞみ23,down,☆,N700S車両で運転
のぞみ329,down,◆,3月16・21～23・25～27・29～31日・4月5・13・20・27日・5月2～4・11・17・18・24・25・28日・6月1・8・22日運転
のぞみ223,down,◆,休日と3月23・29・30日・4月27～29日・5月3・5・6日は運休・但し、3月17・20・24日・4月7・14・21日・5月19・26日・6月2・9・16・23・30日は運転
のぞみ131,down,◆,3月29・30日・4月27・28日・5月3・5・6日運転
のぞみ131,down,◆,3月23日・4月29日運転
のぞみ331,down,◆,3月28・30日・4月6・13・27日・5月3・4日・6月7・14・15日運転
こだま717,down,☆,N700S車両で運転
のぞみ333,down,◆,3月16～23・25～30日・4月1～26・28日～5月2・4・7日～6月1・3～8・10～30日運転
のぞみ133,down,◆,3月24・31日・4月27日・5月3・5・6日運転
のぞみ335,down,◆,3月16・23・25～30日・4月13・20日・5月4・25日・6月1・8日運転
のぞみ135,down,◆,4月27日・5月3日運転
のぞみ337,down,◆,4月27日・5月3日運転
のぞみ339,down,◆,3月16・18・20～23・25～31日・4月4～6・10・12・13・18～20・23～28日・5月1～4・10・11・15～18・22日～6月1・3・4・6～8・11～15・21・22・28・29日運転
のぞみ225,down,◆,3月22～31日・4月27～29日・5月2～6日は運休
のぞみ137,down,◆,3月22～31日・4月27～29日・5月2～6日運転
のぞみ341,down,◆,3月16・21・23～31日・4月5・6・12・13・19・20・26～28日・5月1～4・6・11・18・24・25日・6月1・8・14・15・21・22日運転
のぞみ27,down,☆,N700S車両で運転
のぞみ343,down,◆,3月16・18・20～22・24日～4月6・11～13・17～20・23日～5月6・10・11・15～18・20～28・30日～6月1・7・8・10・11・13～15・17・20～22・26～29日運転
のぞみ345,down,◆,3月27・29・30日・4月5日運転
のぞみ139,down,◆,5月5・6日運転
のぞみ347,down,◆,4月27日・5月3日運転
のぞみ349,down,◆,3月16～23・25～30日・4月1～26・28・30日・5月1・4・7日～6月30日運転
のぞみ141,down,◆,3月24・31日運転
のぞみ141,down,◆,4月27・29日・5月2・3・5・6日運転
のぞみ143,down,◆,4月27日・5月3日運転
のぞみ69,down,☆,N700S車両で運転
のぞみ353,down,◆,4月27日・5月3日運転
のぞみ355,down,◆,3月16・22・23・25・26・28～30日・4月13・20・27日・5月2～4・6・17・24・25日運転
のぞみ227,down,◆,3月17・22・23・25～30日・4月27～29日・5月2・3・26日は運休
のぞみ145,down,◆,5月2日運転
のぞみ145,down,◆,3月17・22・23・25～30日・4月27～29日・5月3・16日運転
のぞみ357,down,◆,3月22・24～31日・4月5・13・26・27・29日・5月2・3・5・6・24日運転
のぞみ359,down,◆,4月27日・5月3・6日運転
のぞみ361,down,◆,3月17日・6月30日運転
のぞみ147,down,◆,3月23日・4月27日・5月3日運転
のぞみ147,down,◆,5月5・6日運転
のぞみ363,down,◆,3月16・18・21・22・24～31日・4月4～6・12・13・18～20・26～29日・5月1～4・6・10・11・17・18・24～26・31日・6月1・7・8・14・15・21・22・28・29日運転
こだま725,down,☆,N700S車両で運転
のぞみ365,down,◆,3月16・18～23・25～30日・4月1～26・28・30日・5月1・4・9日～6月29日運転
のぞみ149,down,◆,3月24・31日・4月27・29日・5月2・3・5・6日運転
のぞみ367,down,◆,4月27日運転
のぞみ151,down,◆,5月3日運転
のぞみ369,down,◆,4月27日・5月3日運転
のぞみ371,down,◆,3月29日・4月27日・5月2・3・6日運転
のぞみ229,down,◆,3月17・22・23・25～30日・4月7・14・21・26～29日・5月3・6・12・19・24・26日・6月2・9・16・23・30日は運休
のぞみ153,down,◆,3月17・22・23・25～30日・4月7・14・21・26～29日・5月3・6・12・19・24・26日・6月2・9・16・23・30日運転
のぞみ373,down,◆,3月22・24・26～31日・4月5・26・27・29日・5月2・3・5・6・10・17・24日・6月7・14・21日運転
のぞみ35,down,☆,N700S車両で運転
のぞみ375,down,◆,4月27日・5月2・3・6日運転
のぞみ377,down,◆,3月16～23・25～30日・4月1～7・10～26・28・30日～5月2・4・9～25・27日～6月30日運転
のぞみ155,down,◆,3月24・31日・4月27・29日・5月3・5・6・26日運転
のぞみ379,down,◆,5月3・6日運転
のぞみ381,down,◆,3月16～18・22・23・25～30日・4月5・12・19・21・26・27日・5月10・12・17・19・23～26・31日・6月7・9・14・16・21・23・28日運転
のぞみ157,down,◆,3月24・31日・4月29日・5月2・3・5・6日運転
のぞみ383,down,◆,5月3日運転
のぞみ159,down,◆,4月29日・5月6日運転
のぞみ73,down,☆,N700S車両で運転
のぞみ385,down,◆,5月3・6日運転
のぞみ387,down,◆,3月29・31日・4月27日・5月2・3・5・6日運転
のぞみ231,down,◆,3月17・22～31日・4月7・12・14・21・26～29日・5月2～6・12・17・19・24・26・31日・6月2・9・16・23・30日は運休
のぞみ161,down,◆,3月25～27日・5月2・31日運転
のぞみ161,down,◆,3月17・22～24・28～31日・4月7・12・14・21・26～29日・5月3～6・12・17・19・24・26日・6月2・9・16・23・30日運転
のぞみ389,down,◆,3月17・22・24～31日・4月5・12・19・21・26・27・29日・5月2・3・5・6・10・12・15・17・19・21・22・24～26・31日・6月7・9・14・16・21・23・28日運転
のぞみ391,down,◆,3月24・31日・4月29日・5月2・3・5・6・24日運転
のぞみ393,down,◆,3月16～23・25～30日・4月1～6・10～13・15～20・22～28・30日～5月2・4・8～14・16～20・22～25・27日～6月8・10～21・24～30日運転
のぞみ163,down,◆,3月24日・4月29日・5月3・5・6日・6月9・23日運転
のぞみ163,down,◆,3月31日・4月7・14・21日・5月26日運転
のぞみ395,down,◆,5月3・6日・6月30日運転
こだま733,down,☆,N700S車両で運転
のぞみ397,down,◆,3月16・18・20～23・25～30日・4月1・3・5・7・12・18・19・21・24～27日・5月10・12・14・16・17・19・20・23・26・27・31日・6月2・5～7・9・10・13・14・20・21・23・26～28・30日運転
のぞみ165,down,◆,3月17・24・31日・4月14・29日・5月2・3・5・6日・6月16日運転
のぞみ399,down,◆,5月3・6日運転
のぞみ167,down,◆,5月5日運転
のぞみ401,down,◆,5月3・6日運転
のぞみ403,down,◆,3月22・24・29・31日・4月26・27・29日・5月2・3・5・6・17・24・31日・6月7・14・21日運転
のぞみ233,down,◆,3月22・24～26・28・29・31日・4月7・12・14・19・21・26～29日・5月2～6・10・12・17・19・24・26・31日・6月2・7・9・21・23・28・30日は運休
のぞみ169,down,◆,4月28日運転
のぞみ169,down,◆,3月22・24～26・28・29・31日・4月7・12・14・19・21・26・27・29日・5月2～6・10・12・17・19・24・26・31日・6月2・7・9・21・23・28・30日運転
のぞみ405,down,◆,3月17・18・21日～4月1・3～5・7・12・14・18・19・21・25～27・29日・5月2・3・5・6・9・10・12・15～17・19・22～24・26・29～31日・6月2・5～7・9・12～14・16・19～21・23・27・28・30日運転
のぞみ407,down,◆,3月17・22・24・28・29・31日・4月21・26・29日・5月2・3・5・6・17・19・24・26・31日・6月7・13・14・21日運転
のぞみ409,down,◆,3月16・18～21・23・25・26・28・30日・4月1～5・10～12・15～19・22～28日・5月8～10・13～18・20・21・23・25・27～31日・6月3～7・10・11・15・17・18・20・24～28日運転
のぞみ171,down,◆,3月17・22・24・31日・4月14・29日・5月2・5・6・12・19・26日・6月2・16・21・30日運転
のぞみ171,down,◆,3月27・29日・4月7・21日・5月3・24日・6月9・14・23日運転
のぞみ411,down,◆,3月24・31日・4月29日・5月2・3・5・6・19日運転
のぞみ45,down,☆,N700S車両で運転
のぞみ235,down,◆,土曜と3月17・24・31日・4月2・5日・5月2・5日・6月16日は運休・但し、3月16・23・30日・4月6・13・20日・5月4・11・18・25日・6月1・8・15・22・29日は運転
のぞみ173,down,◆,3月17・24・31日・4月29日・5月2・5日・6月16日運転
のぞみ413,down,◆,3月24日・5月2・3・6日運転
のぞみ415,down,◆,3月26日・5月3・6日運転
のぞみ417,down,◆,3月17・22・24・25・27～29・31日・4月5・12・14・19・21・26・27・29日・5月2・3・5・6・10・12・19・23・24・26・31日・6月7・9・14・16・21・23・28・30日運転
のぞみ237,down,◆,3月17・22・24～29・31日・4月5・7・12・14・19・21・26・27・29日・5月2～6・10・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・28・30日は運休
のぞみ177,down,◆,3月17・22・24～29・31日・4月5・7・12・14・19・21・26・27・29日・5月2～6・10・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・28・30日運転
のぞみ419,down,◆,3月17・22・24～29・31日・4月5・7・12・14・18・19・21・26・27・29日・5月2・3・5・6・10・12・15～17・19・22～24・26・29～31日・6月2・5～7・9・12～14・16・19～21・23・27・28・30日運転
のぞみ47,down,☆,N700S車両で運転
のぞみ421,down,◆,3月17・22・24・27～29・31日・4月5・12・14・19・21・26・29日・5月2・3・5・6・10・12・17・19・24・26・31日・6月6・7・9・14・16・21・23・28・30日運転
のぞみ423,down,◆,3月16・18・19・21・23・25～28・30日・4月1～5・9～12・15～19・22～25・28・30日・5月1・3・7～10・12～18・20～23・27～31日・6月3～7・10～14・17～21・24～28・30日運転
のぞみ179,down,◆,3月17・22・24・31日・4月7・21・26・29日・5月2・5・6・19・24・26日・6月2・9・16・23日運転
のぞみ179,down,◆,3月29日・4月14日運転
のぞみ425,down,◆,3月22・24・28・29・31日・4月19・21・29日・5月2・3・5・6・17・19・24・26・31日・6月7・14・21日運転
のぞみ239,down,◆,3月24・31日・4月26・29日・5月2日は運休
のぞみ181,down,◆,3月24・31日・4月26・29日・5月2日運転
のぞみ427,down,◆,3月24・31日・4月26日・5月2・6日・6月7・21日運転
のぞみ429,down,◆,3月17～22・24～29・31日・4月1・3～5・7・10～12・14・17～19・21・23～29日・5月2・3・5・6・9・10・12・14・17・19・23～28・31日・6月2・4・7・9・13・14・16・17・20・21・23・25・26・28・30日運転
のぞみ431,down,◆,4月26日・5月2・6日運転
のぞみ241,down,◆,3月17・22・24～27・29・31日・4月5・7・12・14・19・21・26日・5月2・5・6・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・30日は運休
のぞみ185,down,◆,3月17・22・24～27・29・31日・4月5・7・12・14・19・21・26日・5月2・5・6・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・30日運転
のぞみ433,down,◆,3月17～19・21・22・24～29・31日・4月1・3～5・7・10～12・14～19・21～29日・5月2・3・5・6・8～10・12・14～17・19～24・26～31日・6月2・4～7・9～14・16～21・23～28・30日運転
のぞみ435,down,◆,3月17・22・24・25・27～29・31日・4月5・12・14・19・21・26・29日・5月2・5・6・10・12・17・19・23・24・26・31日・6月7・9・14・16・21・23・28・30日運転
のぞみ243,down,◆,土曜と3月17・22・24・28・29・31日・4月14・21・26・29日・5月2・4～6・10・19・24・26日は運休・但し、3月16・23・30日・5月28日は運転
のぞみ187,down,◆,3月17・22・29・31日・4月14・21・26日・5月2・24日運転
のぞみ187,down,◆,3月24・28日・4月29日・5月4～6・10・19・26日運転
のぞみ437,down,◆,3月22・24・28・29・31日・4月12・19・21・26・29日・5月2・5・6・10・12・17・19・24・26・31日・6月7・14・16・21・23・28日運転
のぞみ55,down,☆,N700S車両で運転
こだま801,down,◆,3月17・20・24・31日・4月7・14・21・28・29日・5月3～6・12・19・26日・6月2・9・16・23・30日運転
のぞみ245,down,◆,4月26日・5月2日は運休
のぞみ189,down,◆,4月26日・5月2日運転
のぞみ439,down,◆,3月22・24・29・31日・4月12・19・26日・5月6・17・24・31日・6月7・14・21日運転
のぞみ191,down,◆,5月2日運転
のぞみ441,down,◆,3月22日・4月26日・5月2・6日運転
のぞみ443,down,◆,3月17・19・21・22・24～29・31日・4月3～5・7・11・12・14・17～19・21・24～26・29日・5月2・5・6・10・12・16・17・19・22～24・26・30・31日・6月2・6・7・9・13・14・16・20・21・23・27・28・30日運転
のぞみ247,down,◆,3月17・22・24・28・29・31日・4月5・7・12・14・19・21・26・29日・5月2・4～6・12・17・19・24・26日・6月2・7・9・14・16・21・23・30日は運休
のぞみ193,down,◆,3月17・22・24・28・29・31日・4月5・7・12・14・19・21・26・29日・5月2・4～6・12・17・19・24・26日・6月2・7・9・14・16・21・23・30日運転
のぞみ445,down,◆,3月17～19・21・22・24～29・31日・4月1・3～5・7・10～12・14～19・21～29日・5月2・5・6・8～10・12・14～17・19～24・26～31日・6月2・4～7・9～14・16～21・23～28・30日運転
のぞみ447,down,◆,3月17・19・21・22・24・27～29・31日・4月5・12・14・18・19・21・25・26・29日・5月2・5・6・10・12・17・19・23・24・26・31日・6月6・7・9・14・16・21・23・28・30日運転
のぞみ249,down,◆,土曜と3月17・22・24・31日・4月26日・5月2・24日は運休・但し、3月16・23・30日・5月4・18日は運転
のぞみ195,down,◆,3月17・22・24・31日・4月26日・5月2・24日運転
のぞみ449,down,◆,3月22・24・28・29・31日・4月5・12・19・21・26日・5月2・6・10・12・17・19・24・26・31日・6月7・14・16・21・23・28日運転
のぞみ451,down,◆,3月22・24・29日・4月12・19日・5月6・10・17・24・31日・6月7・14・21・28日運転
のぞみ197,down,◆,4月26日・5月2日運転
のぞみ453,down,◆,3月17・19・21・22・24～29・31日・4月3～5・7・11・12・14・17～19・21・24～26・29日・5月2・5・6・10・12・15～17・19・22～24・26・30・31日・6月2・6・7・9・13・14・16・20・21・23・27・28・30日運転
のぞみ59,down,☆,N700S車両で運転
のぞみ455,down,◆,3月22・29日・4月12・19日・5月2・10・17・24・31日・6月7・14・21日運転
のぞみ457,down,◆,3月17・22・24・28・29・31日・4月5・12・19・21・26日・5月2・6・10・12・17・19・24・26・31日・6月7・9・14・16・21・23・28・30日運転
のぞみ459,down,◆,3月17・19・21・22・24・25・27～29・31日・4月5・12・14・18・19・21・25・26・29日・5月2・5・6・10・12・16・17・19・23・24・26・31日・6月2・6・7・9・13・14・16・21・23・28・30日運転
のぞみ461,down,◆,3月22・24・29・31日・4月5・12・19・26日・5月2・10・12・17・19・24・26・31日・6月7・14・21・23・28日運転
のぞみ463,down,◆,3月16日～4月1・3～5・7・10～12・14～19・21～29日・5月2・5・6・8～10・12・14～24・26～31日・6月2～7・9～14・16～21・23～28・30日運転
こだま805,down,◆,休日運休
のぞみ465,down,◆,3月22・24・29日・4月12・19・26日・5月2・10・17・24・31日・6月7・14・21日運転
のぞみ255,down,☆,N700S車両で運転
のぞみ467,down,◆,3月22日・4月26日・5月2・17日・6月7・14・21日運転
のぞみ469,down,◆,3月17・19・21・22・24～29・31日・4月3～5・7・11・12・14・17～19・21・24～26・29日・5月2・5・6・10・12・15～17・19・22～24・26・29～31日・6月2・6・7・9・13・14・16・20・21・23・27・28・30日運転
のぞみ471,down,◆,3月17・19・21・22・24～29・31日・4月5・7・12・14・18・19・21・25・26・29日・5月2・5・6・10・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・28・30日運転
ひかり663,down,☆,N700S車両で運転
のぞみ473,down,◆,3月22・24・29・31日・4月12・19・21・26日・5月2・10・12・17・19・24・26・31日・6月7・14・21・23・28日運転
のぞみ475,down,◆,3月22・24日・4月19・26日・5月2・17・19・26日・6月14日運転
のぞみ477,down,◆,3月16～19・21～31日・4月3～5・7・11・12・14・17～19・21～26・28・29日・5月2・5・6・9・10・12・14～17・19・22～24・26・29～31日・6月2・5～7・9・12～14・16・19～21・23・27・28・30日運転
のぞみ479,down,◆,3月24日・4月26日・5月2日運転
のぞみ481,down,◆,3月17・22・24・28・29・31日・4月5・12・14・19・21・26日・5月2・6・10・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・28・30日運転
のぞみ483,down,◆,4月26日・5月2日運転
のぞみ485,down,◆,3月16・17・22～25・27～31日・4月5・12・14・19・21・26～28日・5月2・5・6・10・12・17～19・24～26・31日・6月2・7・9・14・16・21・23・28・30日運転
のぞみ487,down,◆,3月16～31日・4月3～7・11～14・17～29日・5月2～6・9～12・15～26・28日～6月2・5～10・12～17・19～23・26～30日運転
ひかり667,down,◆,3月16・17・19～24・28～31日・4月4～5・7・11～14・18～21・25～29日・5月2～6・9～12・16～19・23～26・30日～6月2・6～9・13～16・20～23・27～30日運転
のぞみ499,down,◆,3月17・22・24・29・31日・4月5・7・12・14・19・21・26・29日・5月2・5・6・10・12・17・19・24・26・31日・6月2・7・9・14・16・21・23・28・30日運転
ひかり669,down,☆,N700S車両で運転
こだま802,up,◆☆,土曜・休日運休　N700S車両で運転
こだま804,up,☆,N700S車両で運転
こだま806,up,◆☆,土曜・休日運休　N700S車両で運転
こだま810,up,◆,土曜・休日運休
のぞみ498,up,◆,3月16・18・23・25・30日・4月1・6・8・13・15・20・22・27・30日・5月3・7・11・13・18・20・25・27日・6月1・3・8・10・15・17・22・24・29日運転
こだま816,up,◆☆,土曜・休日運休　N700S車両で運転
こだま820,up,◆,土曜・休日運休
のぞみ280,up,◆,3月16・23・24・30・31日・4月6・13・20・27日・5月3・4・11・18・25日・6月1・8・15・22・29日運転
のぞみ282,up,◆,3月18・21・22・25～29日・4月1・3・4・8～12・15～19・22～27日・5月3・7～10・13～17・20～24・27～31日・6月3～7・10～14・17～21・24～28日運転
のぞみ284,up,◆,3月21・23・25～28・30日・4月17・18・23・25・27日・5月3・9・16・22・23・30日・6月6・13・20日運転
のぞみ286,up,◆,5月3日運転
のぞみ288,up,◆,3月16・18・19・21日～4月6・8～13・15～20・22～27日・5月3・4・6～11・13～18・20～25・27日～6月1・3～30日運転
のぞみ290,up,◆,3月16・21～23・25～28・30日・4月17・18・25・27日・5月3・9・11・14～16・18・22～24日・6月5・6・13・19・20日運転
のぞみ204,up,◆,休日運休・但し、4月14・21・28日・5月3～5・12・19日は運転
のぞみ292,up,◆,3月23日・4月27日・5月3・23・25日運転
のぞみ294,up,◆,3月17・20・21・30日・4月18・27日・5月3・6・22・23・26・30日・6月6・8・15・17日運転
のぞみ206,up,◆,休日運休・但し、3月17・20・24・31日・4月7・14・21・28・29日・5月3～6・12・19・26日・6月2・9・16・23・30日は運転
ひかり638,up,☆,N700S車両で運転
のぞみ296,up,◆,3月16・18・21～28・30日～4月1・3・4・6・10～13・15～20・22～27日・5月3・4・7～11・13～18・20～25・27日～6月1・3～8・10～15・18～22・24～27・29日運転
のぞみ298,up,◆,4月27日・5月3日運転
のぞみ74,up,☆,N700S車両で運転
のぞみ300,up,◆,4月27日・5月3日運転
のぞみ210,up,◆,休日と4月27日・5月3日は運休・但し、3月17・20・24・31日・4月14・21日・5月4～6・12・19・26日は運転
のぞみ108,up,◆,4月27日・5月3日運転
こだま824,up,◆,3月16・23・30日・4月6・13・20・27日・5月3～5・11・18・25日・6月1・8・15・22・29日運転
のぞみ302,up,◆,3月16・21～23・25～28・30日・4月1・6・10～13・17～20・22～27日・5月3・4・6～9・11・13～18・20～25・27～30日・6月1・3～8・10～15・17～22・24～27・29日運転
のぞみ304,up,◆,3月25～27・30日・4月20・27日・5月3・6・7・23・30日・6月5・8・15・20・22日日運転
のぞみ212,up,◆,休日運休・但し、3月17・20・24・31日・4月7・14・21・28日・5月3～6・12・19・26日・6月2・9・16・23・30日は運転
のぞみ306,up,◆,3月16・21・23・28・30日・4月13・18・27日・5月3・6・9・11・13～16・18・20～23・25・28・29日・6月4・6・11～13日運転
のぞみ308,up,◆,3月18・21・22・24・25・28・29・31日・4月3・4・6・9～13・15～20・22～26日・5月4・6・8～11・14～18・22～24・30日～6月1・5～8・12～15・18～22・26～29日運転
のぞみ110,up,◆,3月16・23・26・27・30日・4月27・28日・5月3・25日運転
のぞみ310,up,◆,3月23・30日・4月18・27日・5月3・25日運転
のぞみ312,up,◆,3月16・23・28・30日・4月20・27日・5月3・6・14・18・21・28日・6月4・18日運転
のぞみ214,up,◆,3月16日～4月6・8～28・30日・5月2～13・15～20・22～27・29日～6月3・5・8～15・17～22・24～30日運転
のぞみ314,up,◆,4月27日・5月3・6・21・25日運転
のぞみ316,up,◆,3月16・21・23・25～28・30日・4月6・13・18～20・27日・5月3・6・11・15・16・18・22・23・25・30日・6月1・4・8・11・15・22日運転
のぞみ4,up,☆,N700S車両で運転
のぞみ318,up,◆,3月16・21～31日・4月4・6・11・13・17～20・24～27日・5月3～9・11・14～18・20・22～25・28～30日・6月1・5～8・12～15・20～22・27・29日運転
のぞみ216,up,◆,休日と3月16・22・23・26～28・30日・4月6・26～28日・5月2・3・18・25日・6月15・22日は運休・但し、3月17・20・24・31日・4月7・14・21・29日・5月4～6・12・19・26日・6月2・9・16・23・30日は運転
のぞみ114,up,◆,3月16・22・23・26～28・30日・4月6・26～28日・5月2・3・18・25日・6月15・22日運転
ひかり644,up,☆,N700S車両で運転
のぞみ320,up,◆,3月16・18・21～23・25～31日・4月3～6・10～13・15～20・22～27日・5月3～11・13～18・20～25・27日～6月1・3～8・10～15・17・19～22・25～29日運転
のぞみ84,up,◆,3月16日～6月30日は運休
