期間,20220401,20220508
のぞみ239,down,◆,土曜と4月1・3・8・10・15・17・22・24・28日、5月1・2・4・5・8日は運休・但し、4月2・30日は運転
のぞみ411,down,◆,4月1・3・8・10・15・17・22・24日・5月1・2・5・8日運転
のぞみ181,down,◆,5月1・5日運転
のぞみ181,down,◆,4月28日・5月2日運転
のぞみ415,down,◆,4月1・3・8・15・22・28日・5月5・8日運転
のぞみ417,down,◆,4月3・10・17・24・28・29日・5月1・2・4・5・8日運転
のぞみ183,down,◆,5月5日運転
のぞみ419,down,◆,4月28日運転
のぞみ421,down,◆,4月1・3・8・10・15・17・22・24・28日・5月1・2・5・8日運転
のぞみ185,down,◆,4月28日・5月2日運転
のぞみ185,down,◆,4月1・3・8・10・15・17・22・24日・5月4・8日運転
のぞみ245,down,◆,土曜と4月1・3・8・10・15・17・22・24・28日、5月2・4・8日は運休・但し、4月30日は運転
のぞみ423,down,◆,4月28日・5月2・5日運転
こだま801,down,◆,4月3・10・17・24・29日・5月1・3～5・8日運転
のぞみ247,down,☆,N700S車両で運転
のぞみ187,down,◆,4月28日・5月2・4・5・8日運転
のぞみ425,down,◆,4月1・3・8・10・15・17・22・24日・5月1日運転
のぞみ427,down,◆,4月1・8・15・22・28日・5月2・5・8日運転
のぞみ429,down,◆,4月1・3・8・15・22・28日・5月1・2・5日運転
のぞみ189,down,◆,4月28日・5月2日運転
のぞみ431,down,◆,4月1・3・8・10・15・17・22・24日・5月1・5・8日運転
のぞみ433,down,◆,4月28日・5月2日運転
のぞみ251,down,◆,土曜運休・但し、4月30日は運転
のぞみ435,down,◆,4月1・8・15・22・28日・5月2・5・8日運転
のぞみ191,down,◆,4月28日運転
のぞみ437,down,◆,5月2・5日運転
のぞみ439,down,◆,4月1・3・8・10・15・17・22・24・28日・5月1・2・4・5・8日運転
のぞみ441,down,◆,4月1・8・15・22・28日・5月2・5日運転
のぞみ255,down,☆,N700S車両で運転
のぞみ443,down,◆,4月1・8・15・22・28日・5月2日運転
のぞみ445,down,◆,4月1・3・8・10・15・17・22・24・28日・5月2・5日運転
のぞみ447,down,◆,4月28日・5月2日運転
のぞみ449,down,◆,4月1・3・8・10・15・17・22・24・28・30日・5月1～5・8日運転
こだま805,down,◆,休日運休
のぞみ451,down,◆,4月1・8・15・22・28日・5月2・5日運転
のぞみ453,down,◆,4月28日・5月2・5日運転
のぞみ455,down,◆,4月1・3・8・10・15・17・22・24・28日・5月1・2・5・8日運転
のぞみ457,down,◆,4月28日・5月2日運転
のぞみ459,down,◆,4月1・8・15・22・28日・5月2・5日運転
のぞみ461,down,◆,4月28日・5月2日運転
のぞみ465,down,◆,4月1～3・8・10・15・17・22・24・28・30日・5月1～5・8日運転
のぞみ467,down,◆,4月1・3・8・10・15・17・22・24・28日・5月2・5・8日運転
のぞみ469,down,◆,4月1・3・8・10・15・17・22・24・28日・5月2・5・8日運転
のぞみ261,down,☆,N700S車両で運転
のぞみ471,down,◆,4月3・10・17・24日・5月1・5・8日運転
のぞみ473,down,◆,4月1～3・8～10・15～17・22～24・28～30日・5月1～5・7・8日運転
のぞみ71,down,◆,4月10・17・24日運転
こだま802,up,◆,土曜・休日運休
こだま806,up,◆,土曜・休日運休
こだま810,up,◆,土曜・休日運休
のぞみ70,up,◆,4月4・11・18・25日・5月3日運転
こだま816,up,◆,土曜・休日運休
こだま818,up,◆,土曜・休日運休
のぞみ204,up,☆,N700S車両で運転
のぞみ270,up,◆,4月1・2・8・9・15・16・22・23・29日・5月3日運転
のぞみ272,up,◆,4月29日・5月3日運転
のぞみ274,up,◆,4月1・2・5～9・12～16・19～23・26～30日・5月3・7日運転
のぞみ276,up,◆,4月1・2・8・15・22・29日・5月3日運転
のぞみ280,up,◆,5月3日運転
のぞみ208,up,◆,休日運休・但し、4月3・29日・5月1・3～5日は運転
のぞみ282,up,◆,4月1・8・9・15・16・22・23・28・29日・5月3日運転
のぞみ284,up,◆,4月29日・5月3日運転
のぞみ286,up,◆,4月29日・5月3日運転
のぞみ210,up,☆,N700S車両で運転
のぞみ212,up,◆,休日運休・但し、4月3・29日・5月1・3～5・8日は運転
のぞみ288,up,◆,4月1・2・8・9・15・16・22・23・28～30日・5月3日運転
のぞみ290,up,◆,4月1・2・8・9・15・16・22・23・29日・5月3日運転
のぞみ292,up,◆,4月29日・5月3日運転
のぞみ214,up,◆,休日運休・但し、4月29日・5月1・3・5日は運転
のぞみ120,up,◆,4月29日・5月3日運転
のぞみ296,up,◆,5月3日運転
のぞみ298,up,◆,4月1・2・8・9・15・16・22・23・29日・5月3日運転
のぞみ216,up,◆,休日運休・但し、4月3・29日・5月1・3・5日は運転
のぞみ300,up,◆,4月29日・5月3日運転
のぞみ302,up,◆,4月29日・5月3日運転
のぞみ304,up,◆,4月1・2・8・9・15・16・22・23・28～30日・5月1・3・5日運転
のぞみ124,up,◆,4月29・30日・5月3日運転
のぞみ218,up,◆,休日と4月29・30日、5月3日は運休・但し、4月3・10・17・24日・5月1・4・5・8日は運転
のぞみ306,up,◆,4月29日・5月3日運転
のぞみ308,up,◆,4月29日・5月3日運転
のぞみ310,up,◆,4月29日・5月3・5日運転
のぞみ312,up,◆,4月29日・5月3・5日運転
のぞみ314,up,◆,4月29日・5月3・5日運転
のぞみ126,up,◆,4月29・30日・5月3日運転
のぞみ318,up,◆,4月1・2・8・9・15・16・22・23・28・29日・5月1・3・5日運転
のぞみ320,up,◆,4月29日運転
のぞみ220,up,◆,休日運休・但し、4月3・29日・5月1・3・5・8日は運転
のぞみ128,up,◆,4月2・9・16・23・29・30日・5月3日運転
のぞみ322,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1・2・4～8日運転
のぞみ324,up,◆,4月29日・5月5日運転
のぞみ326,up,◆,5月5日運転
のぞみ222,up,◆,4月29日、5月3日は運休
のぞみ130,up,◆,4月29日・5月3日運転
のぞみ328,up,◆,4月29日・5月5日運転
のぞみ132,up,◆,4月29日・5月3日運転
のぞみ330,up,◆,5月5日運転
のぞみ332,up,◆,4月1～3・8・9・15・16・22・23・28～30日・5月1・3・5～8日運転
ひかり648,up,☆,N700S車両で運転
のぞみ334,up,◆,4月29日・5月5日運転
のぞみ336,up,◆,5月3・5日運転
のぞみ134,up,◆,4月29・30日・5月3日運転
のぞみ338,up,◆,4月1～3・8～10・15～17・22～24・28日・5月1・2・4～8日運転
のぞみ340,up,◆,5月5日運転
のぞみ342,up,◆,4月3日・5月1・5・8日運転
こだま724,up,☆,N700S車両で運転
のぞみ344,up,◆,5月5日運転
のぞみ138,up,◆,4月29日・5月3日運転
のぞみ346,up,◆,5月5日運転
のぞみ348,up,◆,4月2・3・28～30日・5月1・3～8日運転
のぞみ350,up,◆,5月5日運転
のぞみ352,up,◆,4月29日・5月5日運転
のぞみ140,up,◆,4月29日・5月3・5日運転
のぞみ354,up,◆,4月1～3・8～10・15～17・22～24・28・30日・5月1・2・4・6～8日運転
のぞみ356,up,◆,5月5日運転
のぞみ358,up,◆,4月3日・5月1・4・5・7・8日運転
のぞみ226,up,◆,4月29日、5月3日は運休
のぞみ142,up,◆,4月29日・5月3日運転
のぞみ360,up,◆,4月3・29日・5月1・3・5・8日運転
のぞみ362,up,◆,5月5日運転
のぞみ364,up,◆,4月2・3・28・29日・5月1・3～8日運転
のぞみ366,up,◆,5月5日運転
のぞみ368,up,◆,5月1・5日運転
のぞみ146,up,◆,4月29日・5月3・5日運転
のぞみ370,up,◆,5月1日運転
のぞみ372,up,◆,4月2・3・28・30日・5月1・2・4～8日運転
のぞみ374,up,◆,4月1・3・8・10・15・17・22・24日・5月1・4～8日運転
のぞみ228,up,◆,4月29日、5月3・5日は運休
のぞみ148,up,◆,5月5日運転
のぞみ148,up,◆,4月29日・5月3日運転
のぞみ376,up,◆,4月3・10・17・24日・5月1・3～5・7・8日運転
のぞみ378,up,◆,5月5日運転
のぞみ380,up,◆,4月1～3・8～10・15～17・22～24・28・29日・5月1～8日運転
のぞみ382,up,◆,4月3日・5月1・5・8日運転
のぞみ384,up,◆,4月3日・5月1・5・8日運転
のぞみ152,up,◆,4月29日・5月1・3・5日運転
のぞみ386,up,◆,4月3日・5月8日運転
のぞみ388,up,◆,4月1～3・8～10・15～17・22～24・28・30日・5月1・2・4～8日運転
のぞみ390,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1・4～8日運転
のぞみ230,up,◆,4月29日、5月5日は運休
のぞみ154,up,◆,5月5日運転
のぞみ154,up,◆,4月29日運転
のぞみ392,up,◆,4月3・10・17・24日・5月1・4・5・7・8日運転
のぞみ156,up,◆,5月3日運転
のぞみ156,up,◆,5月5日運転
のぞみ394,up,◆,4月3日・5月1・8日運転
のぞみ396,up,◆,4月3・28日・5月1・4・5・8日運転
のぞみ398,up,◆,5月1・5日運転
のぞみ158,up,◆,5月1・5日運転
のぞみ400,up,◆,4月3日・5月8日運転
のぞみ402,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1～5・7・8日運転
のぞみ404,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1・4・5・7・8日運転
のぞみ234,up,◆,4月29日、5月1・4・5・8日は運休
のぞみ160,up,◆,4月29日・5月1・5日運転
のぞみ160,up,◆,5月4・8日運転
のぞみ406,up,◆,4月3・10・17・24日・5月1・4・5・8日運転
のぞみ162,up,◆,5月1・5日運転
のぞみ408,up,◆,4月28日・5月8日運転
のぞみ236,up,☆,N700S車両で運転
のぞみ410,up,◆,4月1～3・8・10・15・17・22・24・28～30日・5月1～8日運転
のぞみ412,up,◆,4月3日・5月1・5日運転
のぞみ164,up,◆,5月1・4・5・8日運転
のぞみ414,up,◆,4月1・3・8・10・15・17・22・24・28日・5月2日運転
のぞみ238,up,◆,土曜運休・但し、4月2・30日・5月7日は運転
のぞみ416,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1・3～5・8日運転
のぞみ240,up,◆,4月3・10・17・24・28・29日、5月1～5・8日は運休
のぞみ166,up,◆,4月28日・5月1・5日運転
のぞみ166,up,◆,4月3・10・17・24・29日・5月2～4・8日運転
のぞみ418,up,◆,4月3・28日・5月1・4・5・8日運転
のぞみ168,up,◆,5月1・5日運転
のぞみ422,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1～5・7・8日運転
のぞみ424,up,◆,5月1・5日運転
のぞみ426,up,◆,4月3・28日・5月1・2・5・8日運転
のぞみ428,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1・4・5・8日運転
こだま748,up,☆,N700S車両で運転
のぞみ170,up,◆,4月29日・5月3・5日運転
のぞみ170,up,◆,4月3・10・17・24・28日・5月1・4・8日運転
のぞみ244,up,◆,土曜と4月3・10・17・24・28・29日、5月1・3～5・8日は運休・但し、4月2・30日・5月7日は運転
のぞみ430,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1～5・8日運転
のぞみ172,up,◆,5月5日運転
のぞみ432,up,◆,5月1日運転
のぞみ246,up,☆,N700S車両で運転
のぞみ434,up,◆,4月28日・5月1・5日運転
のぞみ436,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1・2・4・5・8日運転
のぞみ438,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1・2・4・5・8日運転
のぞみ440,up,◆,4月3・28日・5月1・5・8日運転
のぞみ248,up,◆,4月2・10・17・24日・5月7日運転
のぞみ174,up,◆,4月1・3・8・15・22・28～30日・5月1～5・8日運転
のぞみ442,up,◆,4月3・28日・5月1・2・4・5・8日運転
のぞみ176,up,◆,5月5日運転
のぞみ444,up,◆,4月28日・5月3日運転
のぞみ446,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1・2・4～6・8日運転
のぞみ448,up,◆,4月1・8・15・22・28日・5月1・5日運転
のぞみ178,up,◆,4月28・29日・5月1～3・5日運転
のぞみ250,up,◆,土曜と4月28・29日、5月1～3・5日は運休・但し、4月2・9・16・23・30日・5月7日は運転
のぞみ450,up,◆,4月28日・5月5日運転
のぞみ452,up,◆,4月1・3・8・10・15・17・22・24・28日・5月1・4・5・8日運転
こだま754,up,☆,N700S車両で運転
のぞみ454,up,◆,4月1～3・8～10・15～17・22～24・30日・5月2～5・7・8日運転
のぞみ180,up,◆,4月28日・5月1・2・5日運転
のぞみ456,up,◆,5月8日運転
のぞみ182,up,◆,4月1・3・8・10・15・17・22・24・28日・5月2・4・5・8日運転
のぞみ254,up,◆,4月2・3・9・10・16・17・23・24・28・30日・5月1・2・4・5・7・8日運転
のぞみ460,up,◆,4月28日・5月1・5・8日運転
のぞみ462,up,◆,4月1・3・8・10・15・17・22・24・28・29日・5月1～8日運転
のぞみ464,up,◆,4月1～3・8・10・15・17・22・24・28～30日・5月1～5・7・8日運転
ひかり668,up,☆,N700S車両で運転
のぞみ466,up,◆,4月3・10・17・24・28日・5月1・2・4・5・8日運転
のぞみ184,up,◆,4月28・29日・5月1・2・5日運転
のぞみ468,up,◆,4月1～3・8～10・15～17・22～24・30日・5月3・4・6～8日運転
のぞみ186,up,◆,4月28日・5月2・5日運転
のぞみ470,up,◆,4月1・3・8・10・15・17・22・24日・5月1・3・4・8日運転
