期間,20250315,20250630
ひかり636,up,☆,Wonderful Dreams Shinkansen
こだま715,down,☆,Wonderful Dreams Shinkansen
こだま736,up,☆,Wonderful Dreams Shinkansen？
ひかり659,down,☆,Wonderful Dreams Shinkansen？
回送981,down,◆☆,3月3日・4月11日・6月1日運転　ドクターイエロー（こだま）
回送983,down,◆☆,3月8・17・26日・4月6・15・24日・5月7・19・28日・6月6・18・27日運転　ドクターイエロー（のぞみ）
回送980,up,◆☆,3月9・18・27日・4月7・16・25日・5月8・20・29日・6月7・19・28日運転　ドクターイエロー（のぞみ）
回送982,up,◆☆,3月4日・4月12日・6月2日運転　ドクターイエロー（こだま）
